window_id,dataset,split,subject_id,trial_id,activity,fall_label,ref_fall_prob,hard_negative_score,hn_feature_rule,hn_prediction_rule,prediction_rule_threshold,saved_reference_test_fp,feature_rule_threshold
w25_00000637,bits,test,user17,user17_adl2,walking_quickly,0,1.1609317880356684e-06,,False,False,0.5,False,0.7667769784172662
w25_00000638,bits,test,user17,user17_adl2,walking_quickly,0,6.487370995955644e-08,,False,False,0.5,False,0.7667769784172662
w25_00000639,bits,test,user17,user17_adl2,walking_quickly,0,5.8162131608696654e-06,,False,False,0.5,False,0.7667769784172662
w25_00000640,bits,test,user17,user17_adl3,jogging,0,6.657301855739206e-05,,False,False,0.5,False,0.7667769784172662
w25_00000641,bits,test,user17,user17_adl3,jogging,0,2.5349852876388468e-05,,False,False,0.5,False,0.7667769784172662
w25_00000642,bits,test,user17,user17_adl3,jogging,0,2.165356249861361e-07,,False,False,0.5,False,0.7667769784172662
w25_00000643,bits,test,user17,user17_adl3,jogging,0,1.527994584193948e-07,,False,False,0.5,False,0.7667769784172662
w25_00000644,bits,test,user17,user17_adl3,jogging,0,4.633486980765156e-07,,False,False,0.5,False,0.7667769784172662
w25_00000645,bits,test,user17,user17_adl4,jumping,0,9.802859040064504e-07,,False,False,0.5,False,0.7667769784172662
w25_00000646,bits,test,user17,user17_adl4,jumping,0,0.0004390957474242896,,False,False,0.5,False,0.7667769784172662
w25_00000647,bits,test,user17,user17_adl4,jumping,0,0.000991079956293106,,False,False,0.5,False,0.7667769784172662
w25_00000648,bits,test,user17,user17_adl4,jumping,0,0.17546163499355316,,False,False,0.5,False,0.7667769784172662
w25_00000649,bits,test,user17,user17_adl4,jumping,0,0.04026765003800392,,False,False,0.5,False,0.7667769784172662
w25_00000650,bits,test,user17,user17_adl5,climbing_up_slowly,0,3.897015631082468e-06,,False,False,0.5,False,0.7667769784172662
w25_00000651,bits,test,user17,user17_adl5,climbing_up_slowly,0,7.925156751298346e-06,,False,False,0.5,False,0.7667769784172662
w25_00000652,bits,test,user17,user17_adl5,climbing_up_slowly,0,8.099350452539511e-06,,False,False,0.5,False,0.7667769784172662
w25_00000653,bits,test,user17,user17_adl5,climbing_up_slowly,0,4.885992530034855e-05,,False,False,0.5,False,0.7667769784172662
w25_00000654,bits,test,user17,user17_adl5,climbing_up_slowly,0,2.437044349790085e-05,,False,False,0.5,False,0.7667769784172662
w25_00000655,bits,test,user17,user17_adl6,climbing_down_slowly,0,6.164792676344177e-09,,False,False,0.5,False,0.7667769784172662
w25_00000656,bits,test,user17,user17_adl6,climbing_down_slowly,0,9.959049140917386e-10,,False,False,0.5,False,0.7667769784172662
w25_00000657,bits,test,user17,user17_adl6,climbing_down_slowly,0,4.744432402503662e-09,,False,False,0.5,False,0.7667769784172662
w25_00000658,bits,test,user17,user17_adl6,climbing_down_slowly,0,3.8644003552690265e-08,,False,False,0.5,False,0.7667769784172662
w25_00000659,bits,test,user17,user17_adl6,climbing_down_slowly,0,3.000650167450658e-06,,False,False,0.5,False,0.7667769784172662
w25_00000660,bits,test,user17,user17_adl7,climbing_up_normally,0,4.4935881305718794e-05,,False,False,0.5,False,0.7667769784172662
w25_00000661,bits,test,user17,user17_adl7,climbing_up_normally,0,0.00010056188330054283,,False,False,0.5,False,0.7667769784172662
w25_00000662,bits,test,user17,user17_adl7,climbing_up_normally,0,8.053851843214943e-07,,False,False,0.5,False,0.7667769784172662
w25_00000663,bits,test,user17,user17_adl7,climbing_up_normally,0,0.007313401438295841,,False,False,0.5,False,0.7667769784172662
w25_00000664,bits,test,user17,user17_adl7,climbing_up_normally,0,0.004713897593319416,,False,False,0.5,False,0.7667769784172662
w25_00000665,bits,test,user17,user17_adl8,climbing_down_normally,0,2.8089747416970567e-08,,False,False,0.5,False,0.7667769784172662
w25_00000666,bits,test,user17,user17_adl8,climbing_down_normally,0,3.333049392040266e-08,,False,False,0.5,False,0.7667769784172662
w25_00000667,bits,test,user17,user17_adl8,climbing_down_normally,0,5.469858876949729e-08,,False,False,0.5,False,0.7667769784172662
w25_00000668,bits,test,user17,user17_adl8,climbing_down_normally,0,7.811380055500194e-05,,False,False,0.5,False,0.7667769784172662
w25_00000669,bits,test,user17,user17_adl8,climbing_down_normally,0,3.596362876123749e-05,,False,False,0.5,False,0.7667769784172662
w25_00000670,bits,test,user17,user17_adl9,slowly_sitting_on_chair,0,8.98725772913167e-07,,False,False,0.5,False,0.7667769784172662
w25_00000671,bits,test,user17,user17_adl9,slowly_sitting_on_chair,0,6.839742354713962e-07,,False,False,0.5,False,0.7667769784172662
w25_00000672,bits,test,user17,user17_adl9,slowly_sitting_on_chair,0,4.3652127601490065e-07,,False,False,0.5,False,0.7667769784172662
w25_00000673,bits,test,user17,user17_adl9,slowly_sitting_on_chair,0,5.99129009515309e-07,,False,False,0.5,False,0.7667769784172662
w25_00000674,bits,test,user17,user17_adl9,slowly_sitting_on_chair,0,1.1690387964335969e-06,,False,False,0.5,False,0.7667769784172662
w25_00000675,bits,train,user18,user18_adl1,walking_slowly,0,5.115354611007206e-07,,False,False,0.5,False,0.7667769784172662
w25_00000676,bits,train,user18,user18_adl1,walking_slowly,0,1.1499928405100945e-06,,False,False,0.5,False,0.7667769784172662
w25_00000677,bits,train,user18,user18_adl1,walking_slowly,0,0.045487482100725174,,False,False,0.5,False,0.7667769784172662
w25_00000678,bits,train,user18,user18_adl1,walking_slowly,0,0.00034945475636050105,,False,False,0.5,False,0.7667769784172662
w25_00000679,bits,train,user18,user18_adl1,walking_slowly,0,1.3247233255242463e-05,,False,False,0.5,False,0.7667769784172662
w25_00000680,bits,train,user18,user18_adl10,rapidly_sitting_on_chair,0,1.1580345926631708e-06,,False,False,0.5,False,0.7667769784172662
w25_00000681,bits,train,user18,user18_adl10,rapidly_sitting_on_chair,0,7.030205324554117e-07,,False,False,0.5,False,0.7667769784172662
w25_00000682,bits,train,user18,user18_adl10,rapidly_sitting_on_chair,0,6.796975071665656e-07,,False,False,0.5,False,0.7667769784172662
w25_00000683,bits,train,user18,user18_adl10,rapidly_sitting_on_chair,0,7.865934321671375e-07,,False,False,0.5,False,0.7667769784172662
w25_00000684,bits,train,user18,user18_adl10,rapidly_sitting_on_chair,0,1.4695128811581526e-06,,False,False,0.5,False,0.7667769784172662
w25_00000685,bits,train,user18,user18_adl11,nearly_sitting_and_getting_up,0,0.0002052366908174008,,False,False,0.5,False,0.7667769784172662
w25_00000686,bits,train,user18,user18_adl11,nearly_sitting_and_getting_up,0,0.00024611689150333405,,False,False,0.5,False,0.7667769784172662
w25_00000687,bits,train,user18,user18_adl11,nearly_sitting_and_getting_up,0,6.2437525230052415e-06,,False,False,0.5,False,0.7667769784172662
w25_00000688,bits,train,user18,user18_adl11,nearly_sitting_and_getting_up,0,3.1294021027861163e-06,,False,False,0.5,False,0.7667769784172662
w25_00000689,bits,train,user18,user18_adl11,nearly_sitting_and_getting_up,0,2.8934246074641123e-06,,False,False,0.5,False,0.7667769784172662
w25_00000690,bits,train,user18,user18_adl12,swinging_hands,0,1.5010343190624553e-08,,False,False,0.5,False,0.7667769784172662
w25_00000691,bits,train,user18,user18_adl12,swinging_hands,0,1.4227970801528045e-08,,False,False,0.5,False,0.7667769784172662
w25_00000692,bits,train,user18,user18_adl12,swinging_hands,0,2.865245640748526e-08,,False,False,0.5,False,0.7667769784172662
w25_00000693,bits,train,user18,user18_adl12,swinging_hands,0,8.675088025711375e-08,,False,False,0.5,False,0.7667769784172662
w25_00000694,bits,train,user18,user18_adl12,swinging_hands,0,3.069834875191191e-08,,False,False,0.5,False,0.7667769784172662
w25_00000695,bits,train,user18,user18_adl13,lying_on_bed,0,1.0795060845225635e-08,,False,False,0.5,False,0.7667769784172662
w25_00000696,bits,train,user18,user18_adl13,lying_on_bed,0,5.197736019368904e-09,,False,False,0.5,False,0.7667769784172662
w25_00000697,bits,train,user18,user18_adl13,lying_on_bed,0,3.89599197347934e-09,,False,False,0.5,False,0.7667769784172662
w25_00000698,bits,train,user18,user18_adl13,lying_on_bed,0,3.375663970572873e-09,,False,False,0.5,False,0.7667769784172662
w25_00000699,bits,train,user18,user18_adl13,lying_on_bed,0,3.017004424066272e-09,,False,False,0.5,False,0.7667769784172662
w25_00000700,bits,train,user18,user18_adl14,lying_on_back_getting_up_slowly,0,1.6089133580976522e-08,,False,False,0.5,False,0.7667769784172662
w25_00000701,bits,train,user18,user18_adl14,lying_on_back_getting_up_slowly,0,3.0549109908406535e-08,,False,False,0.5,False,0.7667769784172662
w25_00000702,bits,train,user18,user18_adl14,lying_on_back_getting_up_slowly,0,6.620574311000382e-08,,False,False,0.5,False,0.7667769784172662
w25_00000703,bits,train,user18,user18_adl14,lying_on_back_getting_up_slowly,0,6.608279932152072e-07,,False,False,0.5,False,0.7667769784172662
w25_00000704,bits,train,user18,user18_adl14,lying_on_back_getting_up_slowly,0,4.215959779685363e-05,,False,False,0.5,False,0.7667769784172662
w25_00000705,bits,train,user18,user18_adl15,lying_on_back_getting_up_normally,0,2.8947864105788312e-09,,False,False,0.5,False,0.7667769784172662
w25_00000706,bits,train,user18,user18_adl15,lying_on_back_getting_up_normally,0,5.740435238266173e-09,,False,False,0.5,False,0.7667769784172662
w25_00000707,bits,train,user18,user18_adl15,lying_on_back_getting_up_normally,0,8.807949036793161e-09,,False,False,0.5,False,0.7667769784172662
w25_00000708,bits,train,user18,user18_adl15,lying_on_back_getting_up_normally,0,3.682136906490996e-08,,False,False,0.5,False,0.7667769784172662
w25_00000709,bits,train,user18,user18_adl15,lying_on_back_getting_up_normally,0,3.9674599605632466e-08,,False,False,0.5,False,0.7667769784172662
w25_00000710,bits,train,user18,user18_adl16,lying_sideways_to_back,0,3.8194350054254755e-05,,False,False,0.5,False,0.7667769784172662
w25_00000711,bits,train,user18,user18_adl16,lying_sideways_to_back,0,7.437280874000862e-05,,False,False,0.5,False,0.7667769784172662
w25_00000712,bits,train,user18,user18_adl16,lying_sideways_to_back,0,0.00017044675769284368,,False,False,0.5,False,0.7667769784172662
w25_00000713,bits,train,user18,user18_adl16,lying_sideways_to_back,0,0.0009582657949067652,,False,False,0.5,False,0.7667769784172662
w25_00000714,bits,train,user18,user18_adl16,lying_sideways_to_back,0,0.0008045541471801698,,False,False,0.5,False,0.7667769784172662
w25_00000715,bits,train,user18,user18_adl2,walking_quickly,0,4.712118243332952e-05,,False,False,0.5,False,0.7667769784172662
w25_00000716,bits,train,user18,user18_adl2,walking_quickly,0,7.871451998653356e-06,,False,False,0.5,False,0.7667769784172662
w25_00000717,bits,train,user18,user18_adl2,walking_quickly,0,2.038334514509188e-06,,False,False,0.5,False,0.7667769784172662
w25_00000718,bits,train,user18,user18_adl2,walking_quickly,0,2.747070993791567e-06,,False,False,0.5,False,0.7667769784172662
w25_00000719,bits,train,user18,user18_adl2,walking_quickly,0,1.2779171811416745e-05,,False,False,0.5,False,0.7667769784172662
w25_00000720,bits,train,user18,user18_adl3,jogging,0,4.426181732242185e-08,,False,False,0.5,False,0.7667769784172662
w25_00000721,bits,train,user18,user18_adl3,jogging,0,4.970360834022358e-08,,False,False,0.5,False,0.7667769784172662
w25_00000722,bits,train,user18,user18_adl3,jogging,0,6.429242205285846e-08,,False,False,0.5,False,0.7667769784172662
w25_00000723,bits,train,user18,user18_adl3,jogging,0,4.6891781124713816e-08,,False,False,0.5,False,0.7667769784172662
w25_00000724,bits,train,user18,user18_adl3,jogging,0,1.427524875907693e-05,,False,False,0.5,False,0.7667769784172662
w25_00000725,bits,train,user18,user18_adl4,jumping,0,9.993670391850173e-05,,False,False,0.5,False,0.7667769784172662
w25_00000726,bits,train,user18,user18_adl4,jumping,0,1.1756728213185852e-07,,False,False,0.5,False,0.7667769784172662
w25_00000727,bits,train,user18,user18_adl4,jumping,0,1.5211624031508109e-06,,False,False,0.5,False,0.7667769784172662
w25_00000728,bits,train,user18,user18_adl4,jumping,0,1.3115639774241572e-07,,False,False,0.5,False,0.7667769784172662
w25_00000729,bits,train,user18,user18_adl4,jumping,0,4.68511949236472e-08,,False,False,0.5,False,0.7667769784172662
w25_00000730,bits,train,user18,user18_adl5,climbing_up_slowly,0,8.134368727041874e-06,,False,False,0.5,False,0.7667769784172662
w25_00000731,bits,train,user18,user18_adl5,climbing_up_slowly,0,0.0002986612089443952,,False,False,0.5,False,0.7667769784172662
w25_00000732,bits,train,user18,user18_adl5,climbing_up_slowly,0,0.0005961554707027972,,False,False,0.5,False,0.7667769784172662
w25_00000733,bits,train,user18,user18_adl5,climbing_up_slowly,0,0.00043728205491788685,,False,False,0.5,False,0.7667769784172662
w25_00000734,bits,train,user18,user18_adl5,climbing_up_slowly,0,1.585197969689034e-05,,False,False,0.5,False,0.7667769784172662
w25_00000735,bits,train,user18,user18_adl6,climbing_down_slowly,0,0.002097253454849124,,False,False,0.5,False,0.7667769784172662
w25_00000736,bits,train,user18,user18_adl6,climbing_down_slowly,0,0.025325363501906395,,False,False,0.5,False,0.7667769784172662
w25_00000737,bits,train,user18,user18_adl6,climbing_down_slowly,0,0.0017906107241287827,,False,False,0.5,False,0.7667769784172662
w25_00000738,bits,train,user18,user18_adl6,climbing_down_slowly,0,0.0016201407415792346,,False,False,0.5,False,0.7667769784172662
w25_00000739,bits,train,user18,user18_adl6,climbing_down_slowly,0,2.7826490622828715e-05,,False,False,0.5,False,0.7667769784172662
w25_00000740,bits,train,user18,user18_adl7,climbing_up_normally,0,0.00012075922131771222,,False,False,0.5,False,0.7667769784172662
w25_00000741,bits,train,user18,user18_adl7,climbing_up_normally,0,4.722370067611337e-05,,False,False,0.5,False,0.7667769784172662
w25_00000742,bits,train,user18,user18_adl7,climbing_up_normally,0,2.42283695115475e-05,,False,False,0.5,False,0.7667769784172662
w25_00000743,bits,train,user18,user18_adl7,climbing_up_normally,0,0.003630830440670252,,False,False,0.5,False,0.7667769784172662
w25_00000744,bits,train,user18,user18_adl7,climbing_up_normally,0,0.029579654335975647,,False,False,0.5,False,0.7667769784172662
w25_00000745,bits,train,user18,user18_adl8,climbing_down_normally,0,2.2049487142794533e-06,,False,False,0.5,False,0.7667769784172662
w25_00000746,bits,train,user18,user18_adl8,climbing_down_normally,0,6.824847514508292e-05,,False,False,0.5,False,0.7667769784172662
w25_00000747,bits,train,user18,user18_adl8,climbing_down_normally,0,3.554621571311145e-06,,False,False,0.5,False,0.7667769784172662
w25_00000748,bits,train,user18,user18_adl8,climbing_down_normally,0,7.4411104833416175e-06,,False,False,0.5,False,0.7667769784172662
w25_00000749,bits,train,user18,user18_adl8,climbing_down_normally,0,8.844094736559782e-06,,False,False,0.5,False,0.7667769784172662
w25_00000750,bits,train,user18,user18_adl9,slowly_sitting_on_chair,0,3.1572355965181487e-06,,False,False,0.5,False,0.7667769784172662
w25_00000751,bits,train,user18,user18_adl9,slowly_sitting_on_chair,0,4.927102850160736e-07,,False,False,0.5,False,0.7667769784172662
w25_00000752,bits,train,user18,user18_adl9,slowly_sitting_on_chair,0,1.5299805511403974e-07,,False,False,0.5,False,0.7667769784172662
w25_00000753,bits,train,user18,user18_adl9,slowly_sitting_on_chair,0,1.668397970888691e-07,,False,False,0.5,False,0.7667769784172662
w25_00000754,bits,train,user18,user18_adl9,slowly_sitting_on_chair,0,2.4341298399122024e-07,,False,False,0.5,False,0.7667769784172662
w25_00000755,bits,train,user19,user19_adl1,walking_slowly,0,4.318375067668967e-05,,False,False,0.5,False,0.7667769784172662
w25_00000756,bits,train,user19,user19_adl1,walking_slowly,0,7.868382454034872e-06,,False,False,0.5,False,0.7667769784172662
w25_00000757,bits,train,user19,user19_adl1,walking_slowly,0,8.294547626519488e-08,,False,False,0.5,False,0.7667769784172662
w25_00000758,bits,train,user19,user19_adl1,walking_slowly,0,8.34127007465213e-08,,False,False,0.5,False,0.7667769784172662
w25_00000759,bits,train,user19,user19_adl1,walking_slowly,0,5.766060695577835e-08,,False,False,0.5,False,0.7667769784172662
w25_00000760,bits,train,user19,user19_adl10,rapidly_sitting_on_chair,0,5.730112206947524e-06,,False,False,0.5,False,0.7667769784172662
w25_00000761,bits,train,user19,user19_adl10,rapidly_sitting_on_chair,0,3.7477850582945393e-06,,False,False,0.5,False,0.7667769784172662
w25_00000762,bits,train,user19,user19_adl10,rapidly_sitting_on_chair,0,1.7315154764219187e-05,,False,False,0.5,False,0.7667769784172662
w25_00000763,bits,train,user19,user19_adl10,rapidly_sitting_on_chair,0,0.0001130638993345201,,False,False,0.5,False,0.7667769784172662
w25_00000764,bits,train,user19,user19_adl10,rapidly_sitting_on_chair,0,5.611070082522929e-05,,False,False,0.5,False,0.7667769784172662
w25_00000765,bits,train,user19,user19_adl11,nearly_sitting_and_getting_up,0,2.3400444248977692e-08,,False,False,0.5,False,0.7667769784172662
w25_00000766,bits,train,user19,user19_adl11,nearly_sitting_and_getting_up,0,2.9679043223040935e-08,,False,False,0.5,False,0.7667769784172662
w25_00000767,bits,train,user19,user19_adl11,nearly_sitting_and_getting_up,0,2.0172137737972662e-08,,False,False,0.5,False,0.7667769784172662
w25_00000768,bits,train,user19,user19_adl11,nearly_sitting_and_getting_up,0,1.530665905136175e-08,,False,False,0.5,False,0.7667769784172662
w25_00000769,bits,train,user19,user19_adl11,nearly_sitting_and_getting_up,0,1.638985480667543e-08,,False,False,0.5,False,0.7667769784172662
w25_00000770,bits,train,user19,user19_adl12,swinging_hands,0,2.831546339621127e-07,,False,False,0.5,False,0.7667769784172662
w25_00000771,bits,train,user19,user19_adl12,swinging_hands,0,7.05266131717508e-07,,False,False,0.5,False,0.7667769784172662
w25_00000772,bits,train,user19,user19_adl12,swinging_hands,0,8.680091241330956e-07,,False,False,0.5,False,0.7667769784172662
w25_00000773,bits,train,user19,user19_adl12,swinging_hands,0,6.698717243125429e-07,,False,False,0.5,False,0.7667769784172662
w25_00000774,bits,train,user19,user19_adl12,swinging_hands,0,9.740060704643838e-07,,False,False,0.5,False,0.7667769784172662
w25_00000775,bits,train,user19,user19_adl13,lying_on_bed,0,3.33817573583417e-09,,False,False,0.5,False,0.7667769784172662
w25_00000776,bits,train,user19,user19_adl13,lying_on_bed,0,3.335572706930634e-09,,False,False,0.5,False,0.7667769784172662
w25_00000777,bits,train,user19,user19_adl13,lying_on_bed,0,3.6333001052213376e-09,,False,False,0.5,False,0.7667769784172662
w25_00000778,bits,train,user19,user19_adl13,lying_on_bed,0,4.0065062378857874e-09,,False,False,0.5,False,0.7667769784172662
w25_00000779,bits,train,user19,user19_adl13,lying_on_bed,0,3.96236776722958e-09,,False,False,0.5,False,0.7667769784172662
w25_00000780,bits,train,user19,user19_adl14,lying_on_back_getting_up_slowly,0,2.2223661133580208e-08,,False,False,0.5,False,0.7667769784172662
w25_00000781,bits,train,user19,user19_adl14,lying_on_back_getting_up_slowly,0,2.039443280921205e-08,,False,False,0.5,False,0.7667769784172662
w25_00000782,bits,train,user19,user19_adl14,lying_on_back_getting_up_slowly,0,2.050078684590062e-08,,False,False,0.5,False,0.7667769784172662
w25_00000783,bits,train,user19,user19_adl14,lying_on_back_getting_up_slowly,0,2.0908437647904066e-08,,False,False,0.5,False,0.7667769784172662
w25_00000784,bits,train,user19,user19_adl14,lying_on_back_getting_up_slowly,0,2.2563042989531823e-08,,False,False,0.5,False,0.7667769784172662
w25_00000785,bits,train,user19,user19_adl15,lying_on_back_getting_up_normally,0,3.8499481888720766e-05,,False,False,0.5,False,0.7667769784172662
w25_00000786,bits,train,user19,user19_adl15,lying_on_back_getting_up_normally,0,4.372102557681501e-05,,False,False,0.5,False,0.7667769784172662
w25_00000787,bits,train,user19,user19_adl15,lying_on_back_getting_up_normally,0,5.243290797807276e-05,,False,False,0.5,False,0.7667769784172662
w25_00000788,bits,train,user19,user19_adl15,lying_on_back_getting_up_normally,0,2.853616933862213e-05,,False,False,0.5,False,0.7667769784172662
w25_00000789,bits,train,user19,user19_adl15,lying_on_back_getting_up_normally,0,1.9511700884322636e-05,,False,False,0.5,False,0.7667769784172662
w25_00000790,bits,train,user19,user19_adl16,lying_sideways_to_back,0,5.157414125278592e-05,,False,False,0.5,False,0.7667769784172662
w25_00000791,bits,train,user19,user19_adl16,lying_sideways_to_back,0,4.592917684931308e-05,,False,False,0.5,False,0.7667769784172662
w25_00000792,bits,train,user19,user19_adl16,lying_sideways_to_back,0,4.598118903231807e-05,,False,False,0.5,False,0.7667769784172662
w25_00000793,bits,train,user19,user19_adl16,lying_sideways_to_back,0,4.846214869758114e-05,,False,False,0.5,False,0.7667769784172662
w25_00000794,bits,train,user19,user19_adl16,lying_sideways_to_back,0,4.9112277338281274e-05,,False,False,0.5,False,0.7667769784172662
w25_00000795,bits,train,user19,user19_adl2,walking_quickly,0,3.816353000729578e-06,,False,False,0.5,False,0.7667769784172662
w25_00000796,bits,train,user19,user19_adl2,walking_quickly,0,2.834383110439376e-07,,False,False,0.5,False,0.7667769784172662
w25_00000797,bits,train,user19,user19_adl2,walking_quickly,0,8.981845667221933e-08,,False,False,0.5,False,0.7667769784172662
w25_00000798,bits,train,user19,user19_adl2,walking_quickly,0,3.482920263309097e-08,,False,False,0.5,False,0.7667769784172662
w25_00000799,bits,train,user19,user19_adl2,walking_quickly,0,2.1080890633129457e-07,,False,False,0.5,False,0.7667769784172662
w25_00000800,bits,train,user19,user19_adl3,jogging,0,1.3882589300351356e-08,,False,False,0.5,False,0.7667769784172662
w25_00000801,bits,train,user19,user19_adl3,jogging,0,4.20859045391353e-08,,False,False,0.5,False,0.7667769784172662
w25_00000802,bits,train,user19,user19_adl3,jogging,0,8.806371738501184e-07,,False,False,0.5,False,0.7667769784172662
w25_00000803,bits,train,user19,user19_adl3,jogging,0,3.242653292545583e-06,,False,False,0.5,False,0.7667769784172662
w25_00000804,bits,train,user19,user19_adl3,jogging,0,2.110292598445085e-06,,False,False,0.5,False,0.7667769784172662
w25_00000805,bits,train,user19,user19_adl4,jumping,0,7.945584457047516e-08,,False,False,0.5,False,0.7667769784172662
w25_00000806,bits,train,user19,user19_adl4,jumping,0,6.796813067921903e-07,,False,False,0.5,False,0.7667769784172662
w25_00000807,bits,train,user19,user19_adl4,jumping,0,3.1552775681120693e-07,,False,False,0.5,False,0.7667769784172662
w25_00000808,bits,train,user19,user19_adl4,jumping,0,3.2278211392622325e-07,,False,False,0.5,False,0.7667769784172662
w25_00000809,bits,train,user19,user19_adl4,jumping,0,7.541812578892859e-07,,False,False,0.5,False,0.7667769784172662
w25_00000810,bits,train,user19,user19_adl5,climbing_up_slowly,0,3.735689097084105e-05,,False,False,0.5,False,0.7667769784172662
w25_00000811,bits,train,user19,user19_adl5,climbing_up_slowly,0,9.85424321697792e-07,,False,False,0.5,False,0.7667769784172662
w25_00000812,bits,train,user19,user19_adl5,climbing_up_slowly,0,2.274499877330527e-07,,False,False,0.5,False,0.7667769784172662
w25_00000813,bits,train,user19,user19_adl5,climbing_up_slowly,0,5.316003353073029e-07,,False,False,0.5,False,0.7667769784172662
w25_00000814,bits,train,user19,user19_adl5,climbing_up_slowly,0,8.906754374038428e-07,,False,False,0.5,False,0.7667769784172662
w25_00000815,bits,train,user19,user19_adl6,climbing_down_slowly,0,6.304363068920793e-06,,False,False,0.5,False,0.7667769784172662
w25_00000816,bits,train,user19,user19_adl6,climbing_down_slowly,0,7.143053721847537e-07,,False,False,0.5,False,0.7667769784172662
w25_00000817,bits,train,user19,user19_adl6,climbing_down_slowly,0,1.6145716017490486e-06,,False,False,0.5,False,0.7667769784172662
w25_00000818,bits,train,user19,user19_adl6,climbing_down_slowly,0,2.0899740320601268e-06,,False,False,0.5,False,0.7667769784172662
w25_00000819,bits,train,user19,user19_adl6,climbing_down_slowly,0,1.0795722715783995e-07,,False,False,0.5,False,0.7667769784172662
w25_00000820,bits,train,user19,user19_adl7,climbing_up_normally,0,4.767203336086823e-06,,False,False,0.5,False,0.7667769784172662
w25_00000821,bits,train,user19,user19_adl7,climbing_up_normally,0,4.874448578107149e-08,,False,False,0.5,False,0.7667769784172662
w25_00000822,bits,train,user19,user19_adl7,climbing_up_normally,0,1.0805116090750744e-07,,False,False,0.5,False,0.7667769784172662
w25_00000823,bits,train,user19,user19_adl7,climbing_up_normally,0,7.368856813627644e-08,,False,False,0.5,False,0.7667769784172662
w25_00000824,bits,train,user19,user19_adl7,climbing_up_normally,0,9.237255653715692e-06,,False,False,0.5,False,0.7667769784172662
w25_00000825,bits,train,user19,user19_adl8,climbing_down_normally,0,2.4403419956797734e-05,,False,False,0.5,False,0.7667769784172662
w25_00000826,bits,train,user19,user19_adl8,climbing_down_normally,0,5.61405104235746e-05,,False,False,0.5,False,0.7667769784172662
w25_00000827,bits,train,user19,user19_adl8,climbing_down_normally,0,1.8983806512551382e-05,,False,False,0.5,False,0.7667769784172662
w25_00000828,bits,train,user19,user19_adl8,climbing_down_normally,0,1.823945240175817e-05,,False,False,0.5,False,0.7667769784172662
w25_00000829,bits,train,user19,user19_adl8,climbing_down_normally,0,1.7394067981513217e-05,,False,False,0.5,False,0.7667769784172662
w25_00000830,bits,train,user19,user19_adl9,slowly_sitting_on_chair,0,1.2105773805615172e-07,,False,False,0.5,False,0.7667769784172662
w25_00000831,bits,train,user19,user19_adl9,slowly_sitting_on_chair,0,1.2061983056810277e-07,,False,False,0.5,False,0.7667769784172662
w25_00000832,bits,train,user19,user19_adl9,slowly_sitting_on_chair,0,1.867335868155351e-07,,False,False,0.5,False,0.7667769784172662
w25_00000833,bits,train,user19,user19_adl9,slowly_sitting_on_chair,0,2.659567996943224e-07,,False,False,0.5,False,0.7667769784172662
w25_00000834,bits,train,user19,user19_adl9,slowly_sitting_on_chair,0,2.9374373866630776e-07,,False,False,0.5,False,0.7667769784172662
w25_00000835,bits,val,user2,user2_adl1,walking_slowly,0,3.7920400153268474e-09,,False,False,0.5,False,0.7667769784172662
w25_00000836,bits,val,user2,user2_adl1,walking_slowly,0,2.905595097857372e-09,,False,False,0.5,False,0.7667769784172662
w25_00000837,bits,val,user2,user2_adl1,walking_slowly,0,1.041311925575883e-08,,False,False,0.5,False,0.7667769784172662
w25_00000838,bits,val,user2,user2_adl1,walking_slowly,0,6.71459974910249e-06,,False,False,0.5,False,0.7667769784172662
w25_00000839,bits,val,user2,user2_adl1,walking_slowly,0,1.0013208395776019e-07,,False,False,0.5,False,0.7667769784172662
w25_00000840,bits,val,user2,user2_adl10,rapidly_sitting_on_chair,0,0.0005370198632590473,,False,False,0.5,False,0.7667769784172662
w25_00000841,bits,val,user2,user2_adl10,rapidly_sitting_on_chair,0,1.2117340702388901e-05,,False,False,0.5,False,0.7667769784172662
w25_00000842,bits,val,user2,user2_adl10,rapidly_sitting_on_chair,0,3.6043300610799633e-07,,False,False,0.5,False,0.7667769784172662
w25_00000843,bits,val,user2,user2_adl10,rapidly_sitting_on_chair,0,1.1775371149269631e-06,,False,False,0.5,False,0.7667769784172662
w25_00000844,bits,val,user2,user2_adl10,rapidly_sitting_on_chair,0,8.668536793265957e-06,,False,False,0.5,False,0.7667769784172662
w25_00000845,bits,val,user2,user2_adl11,nearly_sitting_and_getting_up,0,1.409871259738793e-07,,False,False,0.5,False,0.7667769784172662
w25_00000846,bits,val,user2,user2_adl11,nearly_sitting_and_getting_up,0,2.1470059152761678e-07,,False,False,0.5,False,0.7667769784172662
w25_00000847,bits,val,user2,user2_adl11,nearly_sitting_and_getting_up,0,3.2925765935942763e-07,,False,False,0.5,False,0.7667769784172662
w25_00000848,bits,val,user2,user2_adl11,nearly_sitting_and_getting_up,0,1.0252136917188182e-06,,False,False,0.5,False,0.7667769784172662
w25_00000849,bits,val,user2,user2_adl11,nearly_sitting_and_getting_up,0,1.2761528012106282e-07,,False,False,0.5,False,0.7667769784172662
w25_00000850,bits,val,user2,user2_adl12,swinging_hands,0,1.164779496320989e-05,,False,False,0.5,False,0.7667769784172662
