window_id,dataset,subject_id,trial_id,activity,fall_label,direction_label,split,experiment_split
w25_00062438,weda,U08,D01_R03,walking,0,none,train,train
w25_00062439,weda,U08,D01_R03,walking,0,none,train,train
w25_00062440,weda,U08,D01_R03,walking,0,none,train,train
w25_00062441,weda,U08,D01_R03,walking,0,none,train,train
w25_00062442,weda,U08,D01_R03,walking,0,none,train,train
w25_00062443,weda,U08,D01_R03,walking,0,none,train,train
w25_00062444,weda,U08,D01_R03,walking,0,none,train,train
w25_00062445,weda,U08,D01_R03,walking,0,none,train,train
w25_00062446,weda,U08,D01_R03,walking,0,none,train,train
w25_00062447,weda,U08,D01_R03,walking,0,none,train,train
w25_00062448,weda,U08,D01_R03,walking,0,none,train,train
w25_00062449,weda,U08,D01_R03,walking,0,none,train,train
w25_00062450,weda,U08,D01_R03,walking,0,none,train,train
w25_00062451,weda,U08,D01_R03,walking,0,none,train,train
w25_00062452,weda,U08,D01_R03,walking,0,none,train,train
w25_00062453,weda,U08,D01_R03,walking,0,none,train,train
w25_00062454,weda,U08,D01_R03,walking,0,none,train,train
w25_00062455,weda,U08,D01_R03,walking,0,none,train,train
w25_00062456,weda,U08,D01_R03,walking,0,none,train,train
w25_00062457,weda,U08,D01_R03,walking,0,none,train,train
w25_00062458,weda,U08,D01_R03,walking,0,none,train,train
w25_00062459,weda,U08,D01_R03,walking,0,none,train,train
w25_00062460,weda,U08,D01_R03,walking,0,none,train,train
w25_00062461,weda,U08,D01_R03,walking,0,none,train,train
w25_00062462,weda,U08,D01_R03,walking,0,none,train,train
w25_00062463,weda,U08,D01_R03,walking,0,none,train,train
w25_00062464,weda,U08,D01_R03,walking,0,none,train,train
w25_00062465,weda,U08,D01_R03,walking,0,none,train,train
w25_00062466,weda,U09,D01_R01,walking,0,none,train,train
w25_00062467,weda,U09,D01_R01,walking,0,none,train,train
w25_00062468,weda,U09,D01_R01,walking,0,none,train,train
w25_00062469,weda,U09,D01_R01,walking,0,none,train,train
w25_00062470,weda,U09,D01_R01,walking,0,none,train,train
w25_00062471,weda,U09,D01_R01,walking,0,none,train,train
w25_00062472,weda,U09,D01_R01,walking,0,none,train,train
w25_00062473,weda,U09,D01_R01,walking,0,none,train,train
w25_00062474,weda,U09,D01_R01,walking,0,none,train,train
w25_00062475,weda,U09,D01_R01,walking,0,none,train,train
w25_00062476,weda,U09,D01_R01,walking,0,none,train,train
w25_00062477,weda,U09,D01_R01,walking,0,none,train,train
w25_00062478,weda,U09,D01_R01,walking,0,none,train,train
w25_00062479,weda,U09,D01_R01,walking,0,none,train,train
w25_00062480,weda,U09,D01_R01,walking,0,none,train,train
w25_00062481,weda,U09,D01_R01,walking,0,none,train,train
w25_00062482,weda,U09,D01_R01,walking,0,none,train,train
w25_00062483,weda,U09,D01_R01,walking,0,none,train,train
w25_00062484,weda,U09,D01_R01,walking,0,none,train,train
w25_00062485,weda,U09,D01_R01,walking,0,none,train,train
w25_00062486,weda,U09,D01_R01,walking,0,none,train,train
w25_00062487,weda,U09,D01_R01,walking,0,none,train,train
w25_00062488,weda,U09,D01_R01,walking,0,none,train,train
w25_00062489,weda,U09,D01_R01,walking,0,none,train,train
w25_00062490,weda,U09,D01_R01,walking,0,none,train,train
w25_00062491,weda,U09,D01_R01,walking,0,none,train,train
w25_00062492,weda,U09,D01_R01,walking,0,none,train,train
w25_00062493,weda,U09,D01_R01,walking,0,none,train,train
w25_00062494,weda,U09,D01_R01,walking,0,none,train,train
w25_00062495,weda,U09,D01_R01,walking,0,none,train,train
w25_00062496,weda,U09,D01_R01,walking,0,none,train,train
w25_00062497,weda,U09,D01_R02,walking,0,none,train,train
w25_00062498,weda,U09,D01_R02,walking,0,none,train,train
w25_00062499,weda,U09,D01_R02,walking,0,none,train,train
w25_00062500,weda,U09,D01_R02,walking,0,none,train,train
w25_00062501,weda,U09,D01_R02,walking,0,none,train,train
w25_00062502,weda,U09,D01_R02,walking,0,none,train,train
w25_00062503,weda,U09,D01_R02,walking,0,none,train,train
w25_00062504,weda,U09,D01_R02,walking,0,none,train,train
w25_00062505,weda,U09,D01_R02,walking,0,none,train,train
w25_00062506,weda,U09,D01_R02,walking,0,none,train,train
w25_00062507,weda,U09,D01_R02,walking,0,none,train,train
w25_00062508,weda,U09,D01_R02,walking,0,none,train,train
w25_00062509,weda,U09,D01_R02,walking,0,none,train,train
w25_00062510,weda,U09,D01_R02,walking,0,none,train,train
w25_00062511,weda,U09,D01_R02,walking,0,none,train,train
w25_00062512,weda,U09,D01_R02,walking,0,none,train,train
w25_00062513,weda,U09,D01_R02,walking,0,none,train,train
w25_00062514,weda,U09,D01_R02,walking,0,none,train,train
w25_00062515,weda,U09,D01_R02,walking,0,none,train,train
w25_00062516,weda,U09,D01_R02,walking,0,none,train,train
w25_00062517,weda,U09,D01_R02,walking,0,none,train,train
w25_00062518,weda,U09,D01_R02,walking,0,none,train,train
w25_00062519,weda,U09,D01_R02,walking,0,none,train,train
w25_00062520,weda,U09,D01_R02,walking,0,none,train,train
w25_00062521,weda,U09,D01_R02,walking,0,none,train,train
w25_00062522,weda,U09,D01_R02,walking,0,none,train,train
w25_00062523,weda,U09,D01_R02,walking,0,none,train,train
w25_00062524,weda,U09,D01_R02,walking,0,none,train,train
w25_00062525,weda,U09,D01_R02,walking,0,none,train,train
w25_00062526,weda,U09,D01_R03,walking,0,none,train,train
w25_00062527,weda,U09,D01_R03,walking,0,none,train,train
w25_00062528,weda,U09,D01_R03,walking,0,none,train,train
w25_00062529,weda,U09,D01_R03,walking,0,none,train,train
w25_00062530,weda,U09,D01_R03,walking,0,none,train,train
w25_00062531,weda,U09,D01_R03,walking,0,none,train,train
w25_00062532,weda,U09,D01_R03,walking,0,none,train,train
w25_00062533,weda,U09,D01_R03,walking,0,none,train,train
w25_00062534,weda,U09,D01_R03,walking,0,none,train,train
w25_00062535,weda,U09,D01_R03,walking,0,none,train,train
w25_00062536,weda,U09,D01_R03,walking,0,none,train,train
w25_00062537,weda,U09,D01_R03,walking,0,none,train,train
w25_00062538,weda,U09,D01_R03,walking,0,none,train,train
w25_00062539,weda,U09,D01_R03,walking,0,none,train,train
w25_00062540,weda,U09,D01_R03,walking,0,none,train,train
w25_00062541,weda,U09,D01_R03,walking,0,none,train,train
w25_00062542,weda,U09,D01_R03,walking,0,none,train,train
w25_00062543,weda,U09,D01_R03,walking,0,none,train,train
w25_00062544,weda,U09,D01_R03,walking,0,none,train,train
w25_00062545,weda,U09,D01_R03,walking,0,none,train,train
w25_00062546,weda,U09,D01_R03,walking,0,none,train,train
w25_00062547,weda,U09,D01_R03,walking,0,none,train,train
w25_00062548,weda,U09,D01_R03,walking,0,none,train,train
w25_00062549,weda,U09,D01_R03,walking,0,none,train,train
w25_00062550,weda,U09,D01_R03,walking,0,none,train,train
w25_00062551,weda,U09,D01_R03,walking,0,none,train,train
w25_00062552,weda,U09,D01_R03,walking,0,none,train,train
w25_00062553,weda,U10,D01_R01,walking,0,none,train,train
w25_00062554,weda,U10,D01_R01,walking,0,none,train,train
w25_00062555,weda,U10,D01_R01,walking,0,none,train,train
w25_00062556,weda,U10,D01_R01,walking,0,none,train,train
w25_00062557,weda,U10,D01_R01,walking,0,none,train,train
w25_00062558,weda,U10,D01_R01,walking,0,none,train,train
w25_00062559,weda,U10,D01_R01,walking,0,none,train,train
w25_00062560,weda,U10,D01_R01,walking,0,none,train,train
w25_00062561,weda,U10,D01_R01,walking,0,none,train,train
w25_00062562,weda,U10,D01_R01,walking,0,none,train,train
w25_00062563,weda,U10,D01_R01,walking,0,none,train,train
w25_00062564,weda,U10,D01_R01,walking,0,none,train,train
w25_00062565,weda,U10,D01_R01,walking,0,none,train,train
w25_00062566,weda,U10,D01_R01,walking,0,none,train,train
w25_00062567,weda,U10,D01_R01,walking,0,none,train,train
w25_00062568,weda,U10,D01_R01,walking,0,none,train,train
w25_00062569,weda,U10,D01_R01,walking,0,none,train,train
w25_00062570,weda,U10,D01_R01,walking,0,none,train,train
w25_00062571,weda,U10,D01_R01,walking,0,none,train,train
w25_00062572,weda,U10,D01_R01,walking,0,none,train,train
w25_00062573,weda,U10,D01_R01,walking,0,none,train,train
w25_00062574,weda,U10,D01_R01,walking,0,none,train,train
w25_00062575,weda,U10,D01_R01,walking,0,none,train,train
w25_00062576,weda,U10,D01_R01,walking,0,none,train,train
w25_00062577,weda,U10,D01_R01,walking,0,none,train,train
w25_00062578,weda,U10,D01_R01,walking,0,none,train,train
w25_00062579,weda,U10,D01_R01,walking,0,none,train,train
w25_00062580,weda,U10,D01_R01,walking,0,none,train,train
w25_00062581,weda,U10,D01_R01,walking,0,none,train,train
w25_00062582,weda,U10,D01_R01,walking,0,none,train,train
w25_00062583,weda,U10,D01_R01,walking,0,none,train,train
w25_00062584,weda,U10,D01_R02,walking,0,none,train,train
w25_00062585,weda,U10,D01_R02,walking,0,none,train,train
w25_00062586,weda,U10,D01_R02,walking,0,none,train,train
w25_00062587,weda,U10,D01_R02,walking,0,none,train,train
w25_00062588,weda,U10,D01_R02,walking,0,none,train,train
w25_00062589,weda,U10,D01_R02,walking,0,none,train,train
w25_00062590,weda,U10,D01_R02,walking,0,none,train,train
w25_00062591,weda,U10,D01_R02,walking,0,none,train,train
w25_00062592,weda,U10,D01_R02,walking,0,none,train,train
w25_00062593,weda,U10,D01_R02,walking,0,none,train,train
w25_00062594,weda,U10,D01_R02,walking,0,none,train,train
w25_00062595,weda,U10,D01_R02,walking,0,none,train,train
w25_00062596,weda,U10,D01_R02,walking,0,none,train,train
w25_00062597,weda,U10,D01_R02,walking,0,none,train,train
w25_00062598,weda,U10,D01_R02,walking,0,none,train,train
w25_00062599,weda,U10,D01_R02,walking,0,none,train,train
w25_00062600,weda,U10,D01_R02,walking,0,none,train,train
w25_00062601,weda,U10,D01_R02,walking,0,none,train,train
w25_00062602,weda,U10,D01_R02,walking,0,none,train,train
w25_00062603,weda,U10,D01_R02,walking,0,none,train,train
w25_00062604,weda,U10,D01_R02,walking,0,none,train,train
w25_00062605,weda,U10,D01_R02,walking,0,none,train,train
w25_00062606,weda,U10,D01_R02,walking,0,none,train,train
w25_00062607,weda,U10,D01_R02,walking,0,none,train,train
w25_00062608,weda,U10,D01_R02,walking,0,none,train,train
w25_00062609,weda,U10,D01_R02,walking,0,none,train,train
w25_00062610,weda,U10,D01_R02,walking,0,none,train,train
w25_00062611,weda,U10,D01_R02,walking,0,none,train,train
w25_00062612,weda,U10,D01_R02,walking,0,none,train,train
w25_00062613,weda,U10,D01_R02,walking,0,none,train,train
w25_00062614,weda,U10,D01_R02,walking,0,none,train,train
w25_00062615,weda,U10,D01_R02,walking,0,none,train,train
w25_00062616,weda,U10,D01_R02,walking,0,none,train,train
w25_00062617,weda,U10,D01_R03,walking,0,none,train,train
w25_00062618,weda,U10,D01_R03,walking,0,none,train,train
w25_00062619,weda,U10,D01_R03,walking,0,none,train,train
w25_00062620,weda,U10,D01_R03,walking,0,none,train,train
w25_00062621,weda,U10,D01_R03,walking,0,none,train,train
w25_00062622,weda,U10,D01_R03,walking,0,none,train,train
w25_00062623,weda,U10,D01_R03,walking,0,none,train,train
w25_00062624,weda,U10,D01_R03,walking,0,none,train,train
w25_00062625,weda,U10,D01_R03,walking,0,none,train,train
w25_00062626,weda,U10,D01_R03,walking,0,none,train,train
w25_00062627,weda,U10,D01_R03,walking,0,none,train,train
w25_00062628,weda,U10,D01_R03,walking,0,none,train,train
w25_00062629,weda,U10,D01_R03,walking,0,none,train,train
w25_00062630,weda,U10,D01_R03,walking,0,none,train,train
w25_00062631,weda,U10,D01_R03,walking,0,none,train,train
w25_00062632,weda,U10,D01_R03,walking,0,none,train,train
w25_00062633,weda,U10,D01_R03,walking,0,none,train,train
w25_00062634,weda,U10,D01_R03,walking,0,none,train,train
w25_00062635,weda,U10,D01_R03,walking,0,none,train,train
w25_00062636,weda,U10,D01_R03,walking,0,none,train,train
w25_00062637,weda,U10,D01_R03,walking,0,none,train,train
w25_00062638,weda,U10,D01_R03,walking,0,none,train,train
w25_00062639,weda,U10,D01_R03,walking,0,none,train,train
w25_00062640,weda,U10,D01_R03,walking,0,none,train,train
w25_00062641,weda,U10,D01_R03,walking,0,none,train,train
w25_00062642,weda,U10,D01_R03,walking,0,none,train,train
w25_00062643,weda,U10,D01_R03,walking,0,none,train,train
w25_00062644,weda,U10,D01_R03,walking,0,none,train,train
w25_00062645,weda,U10,D01_R03,walking,0,none,train,train
w25_00062646,weda,U10,D01_R03,walking,0,none,train,train
w25_00062647,weda,U10,D01_R03,walking,0,none,train,train
w25_00062648,weda,U10,D01_R03,walking,0,none,train,train
w25_00062649,weda,U10,D01_R03,walking,0,none,train,train
w25_00062650,weda,U10,D01_R03,walking,0,none,train,train
w25_00062651,weda,U10,D01_R03,walking,0,none,train,train
w25_00062652,weda,U10,D01_R03,walking,0,none,train,train
w25_00062653,weda,U10,D01_R03,walking,0,none,train,train
w25_00062654,weda,U10,D01_R03,walking,0,none,train,train
w25_00062655,weda,U10,D01_R03,walking,0,none,train,train
w25_00062656,weda,U11,D01_R01,walking,0,none,train,train
w25_00062657,weda,U11,D01_R01,walking,0,none,train,train
w25_00062658,weda,U11,D01_R01,walking,0,none,train,train
w25_00062659,weda,U11,D01_R01,walking,0,none,train,train
w25_00062660,weda,U11,D01_R01,walking,0,none,train,train
w25_00062661,weda,U11,D01_R01,walking,0,none,train,train
w25_00062662,weda,U11,D01_R01,walking,0,none,train,train
w25_00062663,weda,U11,D01_R01,walking,0,none,train,train
w25_00062664,weda,U11,D01_R01,walking,0,none,train,train
w25_00062665,weda,U11,D01_R01,walking,0,none,train,train
w25_00062666,weda,U11,D01_R01,walking,0,none,train,train
w25_00062667,weda,U11,D01_R01,walking,0,none,train,train
w25_00062668,weda,U11,D01_R01,walking,0,none,train,train
w25_00062669,weda,U11,D01_R01,walking,0,none,train,train
w25_00062670,weda,U11,D01_R01,walking,0,none,train,train
w25_00062671,weda,U11,D01_R01,walking,0,none,train,train
w25_00062672,weda,U11,D01_R01,walking,0,none,train,train
w25_00062673,weda,U11,D01_R01,walking,0,none,train,train
w25_00062674,weda,U11,D01_R01,walking,0,none,train,train
w25_00062675,weda,U11,D01_R01,walking,0,none,train,train
w25_00062676,weda,U11,D01_R01,walking,0,none,train,train
w25_00062677,weda,U11,D01_R01,walking,0,none,train,train
w25_00062678,weda,U11,D01_R01,walking,0,none,train,train
w25_00062679,weda,U11,D01_R01,walking,0,none,train,train
w25_00062680,weda,U11,D01_R01,walking,0,none,train,train
w25_00062681,weda,U11,D01_R01,walking,0,none,train,train
w25_00062682,weda,U11,D01_R01,walking,0,none,train,train
w25_00062683,weda,U11,D01_R01,walking,0,none,train,train
w25_00062684,weda,U11,D01_R01,walking,0,none,train,train
w25_00062685,weda,U11,D01_R01,walking,0,none,train,train
w25_00062686,weda,U11,D01_R01,walking,0,none,train,train
w25_00062687,weda,U11,D01_R01,walking,0,none,train,train
w25_00062688,weda,U11,D01_R01,walking,0,none,train,train
w25_00062689,weda,U11,D01_R01,walking,0,none,train,train
w25_00062690,weda,U11,D01_R01,walking,0,none,train,train
w25_00062691,weda,U11,D01_R01,walking,0,none,train,train
w25_00062692,weda,U11,D01_R01,walking,0,none,train,train
w25_00062693,weda,U11,D01_R01,walking,0,none,train,train
w25_00062694,weda,U11,D01_R01,walking,0,none,train,train
w25_00062695,weda,U11,D01_R01,walking,0,none,train,train
w25_00062696,weda,U11,D01_R01,walking,0,none,train,train
w25_00062697,weda,U11,D01_R01,walking,0,none,train,train
w25_00062698,weda,U11,D01_R01,walking,0,none,train,train
w25_00062699,weda,U11,D01_R01,walking,0,none,train,train
w25_00062700,weda,U11,D01_R01,walking,0,none,train,train
w25_00062701,weda,U11,D01_R01,walking,0,none,train,train
w25_00062702,weda,U11,D01_R01,walking,0,none,train,train
w25_00062703,weda,U11,D01_R01,walking,0,none,train,train
w25_00062704,weda,U11,D01_R02,walking,0,none,train,train
w25_00062705,weda,U11,D01_R02,walking,0,none,train,train
w25_00062706,weda,U11,D01_R02,walking,0,none,train,train
w25_00062707,weda,U11,D01_R02,walking,0,none,train,train
w25_00062708,weda,U11,D01_R02,walking,0,none,train,train
w25_00062709,weda,U11,D01_R02,walking,0,none,train,train
w25_00062710,weda,U11,D01_R02,walking,0,none,train,train
w25_00062711,weda,U11,D01_R02,walking,0,none,train,train
w25_00062712,weda,U11,D01_R02,walking,0,none,train,train
w25_00062713,weda,U11,D01_R02,walking,0,none,train,train
w25_00062714,weda,U11,D01_R02,walking,0,none,train,train
w25_00062715,weda,U11,D01_R02,walking,0,none,train,train
w25_00062716,weda,U11,D01_R02,walking,0,none,train,train
w25_00062717,weda,U11,D01_R02,walking,0,none,train,train
w25_00062718,weda,U11,D01_R02,walking,0,none,train,train
w25_00062719,weda,U11,D01_R02,walking,0,none,train,train
w25_00062720,weda,U11,D01_R02,walking,0,none,train,train
w25_00062721,weda,U11,D01_R02,walking,0,none,train,train
w25_00062722,weda,U11,D01_R02,walking,0,none,train,train
w25_00062723,weda,U11,D01_R02,walking,0,none,train,train
w25_00062724,weda,U11,D01_R02,walking,0,none,train,train
w25_00062725,weda,U11,D01_R02,walking,0,none,train,train
w25_00062726,weda,U11,D01_R02,walking,0,none,train,train
w25_00062727,weda,U11,D01_R02,walking,0,none,train,train
w25_00062728,weda,U11,D01_R02,walking,0,none,train,train
w25_00062729,weda,U11,D01_R02,walking,0,none,train,train
w25_00062730,weda,U11,D01_R02,walking,0,none,train,train
w25_00062731,weda,U11,D01_R02,walking,0,none,train,train
w25_00062732,weda,U11,D01_R02,walking,0,none,train,train
w25_00062733,weda,U11,D01_R02,walking,0,none,train,train
w25_00062734,weda,U11,D01_R02,walking,0,none,train,train
w25_00062735,weda,U11,D01_R02,walking,0,none,train,train
w25_00062736,weda,U11,D01_R02,walking,0,none,train,train
w25_00062737,weda,U11,D01_R02,walking,0,none,train,train
w25_00062738,weda,U11,D01_R02,walking,0,none,train,train
w25_00062739,weda,U11,D01_R02,walking,0,none,train,train
w25_00062740,weda,U11,D01_R02,walking,0,none,train,train
w25_00062741,weda,U11,D01_R02,walking,0,none,train,train
w25_00062742,weda,U11,D01_R03,walking,0,none,train,train
w25_00062743,weda,U11,D01_R03,walking,0,none,train,train
w25_00062744,weda,U11,D01_R03,walking,0,none,train,train
w25_00062745,weda,U11,D01_R03,walking,0,none,train,train
w25_00062746,weda,U11,D01_R03,walking,0,none,train,train
w25_00062747,weda,U11,D01_R03,walking,0,none,train,train
w25_00062748,weda,U11,D01_R03,walking,0,none,train,train
w25_00062749,weda,U11,D01_R03,walking,0,none,train,train
w25_00062750,weda,U11,D01_R03,walking,0,none,train,train
w25_00062751,weda,U11,D01_R03,walking,0,none,train,train
w25_00062752,weda,U11,D01_R03,walking,0,none,train,train
w25_00062753,weda,U11,D01_R03,walking,0,none,train,train
w25_00062754,weda,U11,D01_R03,walking,0,none,train,train
w25_00062755,weda,U11,D01_R03,walking,0,none,train,train
w25_00062756,weda,U11,D01_R03,walking,0,none,train,train
w25_00062757,weda,U11,D01_R03,walking,0,none,train,train
w25_00062758,weda,U11,D01_R03,walking,0,none,train,train
w25_00062759,weda,U11,D01_R03,walking,0,none,train,train
w25_00062760,weda,U11,D01_R03,walking,0,none,train,train
w25_00062761,weda,U11,D01_R03,walking,0,none,train,train
w25_00062762,weda,U11,D01_R03,walking,0,none,train,train
w25_00062763,weda,U11,D01_R03,walking,0,none,train,train
w25_00062764,weda,U11,D01_R03,walking,0,none,train,train
w25_00062765,weda,U11,D01_R03,walking,0,none,train,train
w25_00062766,weda,U11,D01_R03,walking,0,none,train,train
w25_00062767,weda,U11,D01_R03,walking,0,none,train,train
w25_00062768,weda,U11,D01_R03,walking,0,none,train,train
w25_00062769,weda,U11,D01_R03,walking,0,none,train,train
w25_00062770,weda,U11,D01_R03,walking,0,none,train,train
w25_00062771,weda,U11,D01_R03,walking,0,none,train,train
w25_00062772,weda,U11,D01_R03,walking,0,none,train,train
w25_00062773,weda,U11,D01_R03,walking,0,none,train,train
w25_00062774,weda,U11,D01_R03,walking,0,none,train,train
w25_00062775,weda,U11,D01_R03,walking,0,none,train,train
w25_00062776,weda,U11,D01_R03,walking,0,none,train,train
w25_00062777,weda,U11,D01_R03,walking,0,none,train,train
w25_00062778,weda,U12,D01_R01,walking,0,none,train,train
w25_00062779,weda,U12,D01_R01,walking,0,none,train,train
w25_00062780,weda,U12,D01_R01,walking,0,none,train,train
w25_00062781,weda,U12,D01_R01,walking,0,none,train,train
w25_00062782,weda,U12,D01_R01,walking,0,none,train,train
w25_00062783,weda,U12,D01_R01,walking,0,none,train,train
w25_00062784,weda,U12,D01_R01,walking,0,none,train,train
w25_00062785,weda,U12,D01_R01,walking,0,none,train,train
w25_00062786,weda,U12,D01_R01,walking,0,none,train,train
w25_00062787,weda,U12,D01_R01,walking,0,none,train,train
w25_00062788,weda,U12,D01_R01,walking,0,none,train,train
w25_00062789,weda,U12,D01_R01,walking,0,none,train,train
w25_00062790,weda,U12,D01_R01,walking,0,none,train,train
w25_00062791,weda,U12,D01_R01,walking,0,none,train,train
w25_00062792,weda,U12,D01_R01,walking,0,none,train,train
w25_00062793,weda,U12,D01_R01,walking,0,none,train,train
w25_00062794,weda,U12,D01_R01,walking,0,none,train,train
w25_00062795,weda,U12,D01_R01,walking,0,none,train,train
w25_00062796,weda,U12,D01_R01,walking,0,none,train,train
w25_00062797,weda,U12,D01_R01,walking,0,none,train,train
w25_00062798,weda,U12,D01_R01,walking,0,none,train,train
w25_00062799,weda,U12,D01_R01,walking,0,none,train,train
w25_00062800,weda,U12,D01_R01,walking,0,none,train,train
w25_00062801,weda,U12,D01_R01,walking,0,none,train,train
w25_00062802,weda,U12,D01_R01,walking,0,none,train,train
w25_00062803,weda,U12,D01_R01,walking,0,none,train,train
w25_00062804,weda,U12,D01_R01,walking,0,none,train,train
w25_00062805,weda,U12,D01_R01,walking,0,none,train,train
w25_00062806,weda,U12,D01_R02,walking,0,none,train,train
w25_00062807,weda,U12,D01_R02,walking,0,none,train,train
w25_00062808,weda,U12,D01_R02,walking,0,none,train,train
w25_00062809,weda,U12,D01_R02,walking,0,none,train,train
w25_00062810,weda,U12,D01_R02,walking,0,none,train,train
w25_00062811,weda,U12,D01_R02,walking,0,none,train,train
w25_00062812,weda,U12,D01_R02,walking,0,none,train,train
w25_00062813,weda,U12,D01_R02,walking,0,none,train,train
w25_00062814,weda,U12,D01_R02,walking,0,none,train,train
w25_00062815,weda,U12,D01_R02,walking,0,none,train,train
w25_00062816,weda,U12,D01_R02,walking,0,none,train,train
w25_00062817,weda,U12,D01_R02,walking,0,none,train,train
w25_00062818,weda,U12,D01_R02,walking,0,none,train,train
w25_00062819,weda,U12,D01_R02,walking,0,none,train,train
w25_00062820,weda,U12,D01_R02,walking,0,none,train,train
w25_00062821,weda,U12,D01_R02,walking,0,none,train,train
w25_00062822,weda,U12,D01_R02,walking,0,none,train,train
w25_00062823,weda,U12,D01_R02,walking,0,none,train,train
w25_00062824,weda,U12,D01_R02,walking,0,none,train,train
w25_00062825,weda,U12,D01_R02,walking,0,none,train,train
w25_00062826,weda,U12,D01_R02,walking,0,none,train,train
w25_00062827,weda,U12,D01_R02,walking,0,none,train,train
w25_00062828,weda,U12,D01_R02,walking,0,none,train,train
w25_00062829,weda,U12,D01_R02,walking,0,none,train,train
w25_00062830,weda,U12,D01_R02,walking,0,none,train,train
w25_00062831,weda,U12,D01_R03,walking,0,none,train,train
w25_00062832,weda,U12,D01_R03,walking,0,none,train,train
w25_00062833,weda,U12,D01_R03,walking,0,none,train,train
w25_00062834,weda,U12,D01_R03,walking,0,none,train,train
w25_00062835,weda,U12,D01_R03,walking,0,none,train,train
w25_00062836,weda,U12,D01_R03,walking,0,none,train,train
w25_00062837,weda,U12,D01_R03,walking,0,none,train,train
w25_00062838,weda,U12,D01_R03,walking,0,none,train,train
w25_00062839,weda,U12,D01_R03,walking,0,none,train,train
w25_00062840,weda,U12,D01_R03,walking,0,none,train,train
w25_00062841,weda,U12,D01_R03,walking,0,none,train,train
w25_00062842,weda,U12,D01_R03,walking,0,none,train,train
w25_00062843,weda,U12,D01_R03,walking,0,none,train,train
w25_00062844,weda,U12,D01_R03,walking,0,none,train,train
w25_00062845,weda,U12,D01_R03,walking,0,none,train,train
w25_00062846,weda,U12,D01_R03,walking,0,none,train,train
w25_00062847,weda,U12,D01_R03,walking,0,none,train,train
w25_00062848,weda,U12,D01_R03,walking,0,none,train,train
w25_00062849,weda,U12,D01_R03,walking,0,none,train,train
w25_00062850,weda,U12,D01_R03,walking,0,none,train,train
w25_00062851,weda,U12,D01_R03,walking,0,none,train,train
w25_00062852,weda,U12,D01_R03,walking,0,none,train,train
w25_00062853,weda,U12,D01_R03,walking,0,none,train,train
w25_00062854,weda,U13,D01_R01,walking,0,none,train,train
w25_00062855,weda,U13,D01_R01,walking,0,none,train,train
w25_00062856,weda,U13,D01_R01,walking,0,none,train,train
w25_00062857,weda,U13,D01_R01,walking,0,none,train,train
w25_00062858,weda,U13,D01_R01,walking,0,none,train,train
w25_00062859,weda,U13,D01_R01,walking,0,none,train,train
w25_00062860,weda,U13,D01_R01,walking,0,none,train,train
w25_00062861,weda,U13,D01_R01,walking,0,none,train,train
w25_00062862,weda,U13,D01_R01,walking,0,none,train,train
w25_00062863,weda,U13,D01_R01,walking,0,none,train,train
w25_00062864,weda,U13,D01_R01,walking,0,none,train,train
w25_00062865,weda,U13,D01_R01,walking,0,none,train,train
w25_00062866,weda,U13,D01_R01,walking,0,none,train,train
w25_00062867,weda,U13,D01_R01,walking,0,none,train,train
w25_00062868,weda,U13,D01_R01,walking,0,none,train,train
w25_00062869,weda,U13,D01_R01,walking,0,none,train,train
w25_00062870,weda,U13,D01_R01,walking,0,none,train,train
w25_00062871,weda,U13,D01_R01,walking,0,none,train,train
w25_00062872,weda,U13,D01_R01,walking,0,none,train,train
w25_00062873,weda,U13,D01_R01,walking,0,none,train,train
w25_00062874,weda,U13,D01_R01,walking,0,none,train,train
w25_00062875,weda,U13,D01_R01,walking,0,none,train,train
w25_00062876,weda,U13,D01_R01,walking,0,none,train,train
w25_00062877,weda,U13,D01_R02,walking,0,none,train,train
w25_00062878,weda,U13,D01_R02,walking,0,none,train,train
w25_00062879,weda,U13,D01_R02,walking,0,none,train,train
w25_00062880,weda,U13,D01_R02,walking,0,none,train,train
w25_00062881,weda,U13,D01_R02,walking,0,none,train,train
w25_00062882,weda,U13,D01_R02,walking,0,none,train,train
w25_00062883,weda,U13,D01_R02,walking,0,none,train,train
w25_00062884,weda,U13,D01_R02,walking,0,none,train,train
w25_00062885,weda,U13,D01_R02,walking,0,none,train,train
w25_00062886,weda,U13,D01_R02,walking,0,none,train,train
w25_00062887,weda,U13,D01_R02,walking,0,none,train,train
w25_00062888,weda,U13,D01_R02,walking,0,none,train,train
w25_00062889,weda,U13,D01_R02,walking,0,none,train,train
w25_00062890,weda,U13,D01_R02,walking,0,none,train,train
w25_00062891,weda,U13,D01_R02,walking,0,none,train,train
w25_00062892,weda,U13,D01_R02,walking,0,none,train,train
w25_00062893,weda,U13,D01_R02,walking,0,none,train,train
w25_00062894,weda,U13,D01_R02,walking,0,none,train,train
w25_00062895,weda,U13,D01_R02,walking,0,none,train,train
w25_00062896,weda,U13,D01_R02,walking,0,none,train,train
w25_00062897,weda,U13,D01_R02,walking,0,none,train,train
w25_00062898,weda,U13,D01_R02,walking,0,none,train,train
w25_00062899,weda,U13,D01_R02,walking,0,none,train,train
w25_00062900,weda,U13,D01_R02,walking,0,none,train,train
w25_00062901,weda,U13,D01_R02,walking,0,none,train,train
w25_00062902,weda,U13,D01_R03,walking,0,none,train,train
