window_id,dataset,subject_id,trial_id,activity,fall_label,direction_label,split
w25_00025448,bits,user38,user38_adl11,nearly_sitting_and_getting_up,0,none,train
w25_00025449,bits,user38,user38_adl11,nearly_sitting_and_getting_up,0,none,train
w25_00025450,bits,user38,user38_adl11,nearly_sitting_and_getting_up,0,none,train
w25_00025451,bits,user38,user38_adl11,nearly_sitting_and_getting_up,0,none,train
w25_00025452,bits,user38,user38_adl11,nearly_sitting_and_getting_up,0,none,train
w25_00025453,bits,user38,user38_adl11,nearly_sitting_and_getting_up,0,none,train
w25_00025454,bits,user38,user38_adl11,nearly_sitting_and_getting_up,0,none,train
w25_00025455,bits,user38,user38_adl11,nearly_sitting_and_getting_up,0,none,train
w25_00025456,bits,user38,user38_adl11,nearly_sitting_and_getting_up,0,none,train
w25_00025457,bits,user38,user38_adl11,nearly_sitting_and_getting_up,0,none,train
w25_00025458,bits,user38,user38_adl11,nearly_sitting_and_getting_up,0,none,train
w25_00025459,bits,user38,user38_adl11,nearly_sitting_and_getting_up,0,none,train
w25_00025460,bits,user38,user38_adl11,nearly_sitting_and_getting_up,0,none,train
w25_00025461,bits,user38,user38_adl11,nearly_sitting_and_getting_up,0,none,train
w25_00025462,bits,user38,user38_adl11,nearly_sitting_and_getting_up,0,none,train
w25_00025463,bits,user38,user38_adl11,nearly_sitting_and_getting_up,0,none,train
w25_00025464,bits,user38,user38_adl11,nearly_sitting_and_getting_up,0,none,train
w25_00025465,bits,user38,user38_adl11,nearly_sitting_and_getting_up,0,none,train
w25_00025466,bits,user38,user38_adl11,nearly_sitting_and_getting_up,0,none,train
w25_00025467,bits,user38,user38_adl11,nearly_sitting_and_getting_up,0,none,train
w25_00025468,bits,user38,user38_adl11,nearly_sitting_and_getting_up,0,none,train
w25_00025469,bits,user38,user38_adl11,nearly_sitting_and_getting_up,0,none,train
w25_00025470,bits,user38,user38_adl11,nearly_sitting_and_getting_up,0,none,train
w25_00025471,bits,user38,user38_adl11,nearly_sitting_and_getting_up,0,none,train
w25_00025472,bits,user38,user38_adl11,nearly_sitting_and_getting_up,0,none,train
w25_00025473,bits,user38,user38_adl11,nearly_sitting_and_getting_up,0,none,train
w25_00025474,bits,user38,user38_adl11,nearly_sitting_and_getting_up,0,none,train
w25_00025475,bits,user38,user38_adl11,nearly_sitting_and_getting_up,0,none,train
w25_00025476,bits,user38,user38_adl12,swinging_hands,0,none,train
w25_00025477,bits,user38,user38_adl12,swinging_hands,0,none,train
w25_00025478,bits,user38,user38_adl12,swinging_hands,0,none,train
w25_00025479,bits,user38,user38_adl12,swinging_hands,0,none,train
w25_00025480,bits,user38,user38_adl12,swinging_hands,0,none,train
w25_00025481,bits,user38,user38_adl12,swinging_hands,0,none,train
w25_00025482,bits,user38,user38_adl12,swinging_hands,0,none,train
w25_00025483,bits,user38,user38_adl12,swinging_hands,0,none,train
w25_00025484,bits,user38,user38_adl12,swinging_hands,0,none,train
w25_00025485,bits,user38,user38_adl12,swinging_hands,0,none,train
w25_00025486,bits,user38,user38_adl12,swinging_hands,0,none,train
w25_00025487,bits,user38,user38_adl12,swinging_hands,0,none,train
w25_00025488,bits,user38,user38_adl12,swinging_hands,0,none,train
w25_00025489,bits,user38,user38_adl12,swinging_hands,0,none,train
w25_00025490,bits,user38,user38_adl12,swinging_hands,0,none,train
w25_00025491,bits,user38,user38_adl12,swinging_hands,0,none,train
w25_00025492,bits,user38,user38_adl12,swinging_hands,0,none,train
w25_00025493,bits,user38,user38_adl12,swinging_hands,0,none,train
w25_00025494,bits,user38,user38_adl12,swinging_hands,0,none,train
w25_00025495,bits,user38,user38_adl12,swinging_hands,0,none,train
w25_00025496,bits,user38,user38_adl12,swinging_hands,0,none,train
w25_00025497,bits,user38,user38_adl12,swinging_hands,0,none,train
w25_00025498,bits,user38,user38_adl12,swinging_hands,0,none,train
w25_00025499,bits,user38,user38_adl12,swinging_hands,0,none,train
w25_00025500,bits,user38,user38_adl12,swinging_hands,0,none,train
w25_00025501,bits,user38,user38_adl12,swinging_hands,0,none,train
w25_00025502,bits,user38,user38_adl12,swinging_hands,0,none,train
w25_00025503,bits,user38,user38_adl12,swinging_hands,0,none,train
w25_00025504,bits,user38,user38_adl12,swinging_hands,0,none,train
w25_00025505,bits,user38,user38_adl12,swinging_hands,0,none,train
w25_00025506,bits,user38,user38_adl12,swinging_hands,0,none,train
w25_00025507,bits,user38,user38_adl12,swinging_hands,0,none,train
w25_00025508,bits,user38,user38_adl12,swinging_hands,0,none,train
w25_00025509,bits,user38,user38_adl12,swinging_hands,0,none,train
w25_00025510,bits,user38,user38_adl12,swinging_hands,0,none,train
w25_00025511,bits,user38,user38_adl12,swinging_hands,0,none,train
w25_00025512,bits,user38,user38_adl12,swinging_hands,0,none,train
w25_00025513,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025514,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025515,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025516,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025517,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025518,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025519,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025520,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025521,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025522,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025523,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025524,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025525,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025526,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025527,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025528,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025529,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025530,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025531,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025532,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025533,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025534,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025535,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025536,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025537,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025538,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025539,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025540,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025541,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025542,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025543,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025544,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025545,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025546,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025547,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025548,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025549,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025550,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025551,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025552,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025553,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025554,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025555,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025556,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025557,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025558,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025559,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025560,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025561,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025562,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025563,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025564,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025565,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025566,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025567,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025568,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025569,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025570,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025571,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025572,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025573,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025574,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025575,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025576,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025577,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025578,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025579,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025580,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025581,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025582,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025583,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025584,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025585,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025586,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025587,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025588,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025589,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025590,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025591,bits,user38,user38_adl13,lying_on_bed,0,none,train
w25_00025592,bits,user38,user38_adl14,lying_on_back_getting_up_slowly,0,none,train
w25_00025593,bits,user38,user38_adl14,lying_on_back_getting_up_slowly,0,none,train
w25_00025594,bits,user38,user38_adl14,lying_on_back_getting_up_slowly,0,none,train
w25_00025595,bits,user38,user38_adl14,lying_on_back_getting_up_slowly,0,none,train
w25_00025596,bits,user38,user38_adl14,lying_on_back_getting_up_slowly,0,none,train
w25_00025597,bits,user38,user38_adl14,lying_on_back_getting_up_slowly,0,none,train
w25_00025598,bits,user38,user38_adl14,lying_on_back_getting_up_slowly,0,none,train
w25_00025599,bits,user38,user38_adl14,lying_on_back_getting_up_slowly,0,none,train
w25_00025600,bits,user38,user38_adl14,lying_on_back_getting_up_slowly,0,none,train
w25_00025601,bits,user38,user38_adl14,lying_on_back_getting_up_slowly,0,none,train
w25_00025602,bits,user38,user38_adl14,lying_on_back_getting_up_slowly,0,none,train
w25_00025603,bits,user38,user38_adl14,lying_on_back_getting_up_slowly,0,none,train
w25_00025604,bits,user38,user38_adl14,lying_on_back_getting_up_slowly,0,none,train
w25_00025605,bits,user38,user38_adl14,lying_on_back_getting_up_slowly,0,none,train
w25_00025606,bits,user38,user38_adl14,lying_on_back_getting_up_slowly,0,none,train
w25_00025607,bits,user38,user38_adl14,lying_on_back_getting_up_slowly,0,none,train
w25_00025608,bits,user38,user38_adl14,lying_on_back_getting_up_slowly,0,none,train
w25_00025609,bits,user38,user38_adl14,lying_on_back_getting_up_slowly,0,none,train
w25_00025610,bits,user38,user38_adl14,lying_on_back_getting_up_slowly,0,none,train
w25_00025611,bits,user38,user38_adl14,lying_on_back_getting_up_slowly,0,none,train
w25_00025612,bits,user38,user38_adl14,lying_on_back_getting_up_slowly,0,none,train
w25_00025613,bits,user38,user38_adl14,lying_on_back_getting_up_slowly,0,none,train
w25_00025614,bits,user38,user38_adl14,lying_on_back_getting_up_slowly,0,none,train
w25_00025615,bits,user38,user38_adl14,lying_on_back_getting_up_slowly,0,none,train
w25_00025616,bits,user38,user38_adl14,lying_on_back_getting_up_slowly,0,none,train
w25_00025617,bits,user38,user38_adl14,lying_on_back_getting_up_slowly,0,none,train
w25_00025618,bits,user38,user38_adl14,lying_on_back_getting_up_slowly,0,none,train
w25_00025619,bits,user38,user38_adl14,lying_on_back_getting_up_slowly,0,none,train
w25_00025620,bits,user38,user38_adl14,lying_on_back_getting_up_slowly,0,none,train
w25_00025621,bits,user38,user38_adl14,lying_on_back_getting_up_slowly,0,none,train
w25_00025622,bits,user38,user38_adl14,lying_on_back_getting_up_slowly,0,none,train
w25_00025623,bits,user38,user38_adl14,lying_on_back_getting_up_slowly,0,none,train
w25_00025624,bits,user38,user38_adl14,lying_on_back_getting_up_slowly,0,none,train
w25_00025625,bits,user38,user38_adl14,lying_on_back_getting_up_slowly,0,none,train
w25_00025626,bits,user38,user38_adl14,lying_on_back_getting_up_slowly,0,none,train
w25_00025627,bits,user38,user38_adl14,lying_on_back_getting_up_slowly,0,none,train
w25_00025628,bits,user38,user38_adl14,lying_on_back_getting_up_slowly,0,none,train
w25_00025629,bits,user38,user38_adl14,lying_on_back_getting_up_slowly,0,none,train
w25_00025630,bits,user38,user38_adl14,lying_on_back_getting_up_slowly,0,none,train
w25_00025631,bits,user38,user38_adl14,lying_on_back_getting_up_slowly,0,none,train
w25_00025632,bits,user38,user38_adl14,lying_on_back_getting_up_slowly,0,none,train
w25_00025633,bits,user38,user38_adl15,lying_on_back_getting_up_normally,0,none,train
w25_00025634,bits,user38,user38_adl15,lying_on_back_getting_up_normally,0,none,train
w25_00025635,bits,user38,user38_adl15,lying_on_back_getting_up_normally,0,none,train
w25_00025636,bits,user38,user38_adl15,lying_on_back_getting_up_normally,0,none,train
w25_00025637,bits,user38,user38_adl15,lying_on_back_getting_up_normally,0,none,train
w25_00025638,bits,user38,user38_adl15,lying_on_back_getting_up_normally,0,none,train
w25_00025639,bits,user38,user38_adl15,lying_on_back_getting_up_normally,0,none,train
w25_00025640,bits,user38,user38_adl15,lying_on_back_getting_up_normally,0,none,train
w25_00025641,bits,user38,user38_adl15,lying_on_back_getting_up_normally,0,none,train
w25_00025642,bits,user38,user38_adl15,lying_on_back_getting_up_normally,0,none,train
w25_00025643,bits,user38,user38_adl15,lying_on_back_getting_up_normally,0,none,train
w25_00025644,bits,user38,user38_adl15,lying_on_back_getting_up_normally,0,none,train
w25_00025645,bits,user38,user38_adl15,lying_on_back_getting_up_normally,0,none,train
w25_00025646,bits,user38,user38_adl15,lying_on_back_getting_up_normally,0,none,train
w25_00025647,bits,user38,user38_adl15,lying_on_back_getting_up_normally,0,none,train
w25_00025648,bits,user38,user38_adl15,lying_on_back_getting_up_normally,0,none,train
w25_00025649,bits,user38,user38_adl15,lying_on_back_getting_up_normally,0,none,train
w25_00025650,bits,user38,user38_adl15,lying_on_back_getting_up_normally,0,none,train
w25_00025651,bits,user38,user38_adl15,lying_on_back_getting_up_normally,0,none,train
w25_00025652,bits,user38,user38_adl15,lying_on_back_getting_up_normally,0,none,train
w25_00025653,bits,user38,user38_adl15,lying_on_back_getting_up_normally,0,none,train
w25_00025654,bits,user38,user38_adl15,lying_on_back_getting_up_normally,0,none,train
w25_00025655,bits,user38,user38_adl15,lying_on_back_getting_up_normally,0,none,train
w25_00025656,bits,user38,user38_adl15,lying_on_back_getting_up_normally,0,none,train
w25_00025657,bits,user38,user38_adl15,lying_on_back_getting_up_normally,0,none,train
w25_00025658,bits,user38,user38_adl15,lying_on_back_getting_up_normally,0,none,train
w25_00025659,bits,user38,user38_adl15,lying_on_back_getting_up_normally,0,none,train
w25_00025660,bits,user38,user38_adl15,lying_on_back_getting_up_normally,0,none,train
w25_00025661,bits,user38,user38_adl16,lying_sideways_to_back,0,none,train
w25_00025662,bits,user38,user38_adl16,lying_sideways_to_back,0,none,train
w25_00025663,bits,user38,user38_adl16,lying_sideways_to_back,0,none,train
w25_00025664,bits,user38,user38_adl16,lying_sideways_to_back,0,none,train
w25_00025665,bits,user38,user38_adl16,lying_sideways_to_back,0,none,train
w25_00025666,bits,user38,user38_adl16,lying_sideways_to_back,0,none,train
w25_00025667,bits,user38,user38_adl16,lying_sideways_to_back,0,none,train
w25_00025668,bits,user38,user38_adl16,lying_sideways_to_back,0,none,train
w25_00025669,bits,user38,user38_adl16,lying_sideways_to_back,0,none,train
w25_00025670,bits,user38,user38_adl16,lying_sideways_to_back,0,none,train
w25_00025671,bits,user38,user38_adl16,lying_sideways_to_back,0,none,train
w25_00025672,bits,user38,user38_adl16,lying_sideways_to_back,0,none,train
w25_00025673,bits,user38,user38_adl16,lying_sideways_to_back,0,none,train
w25_00025674,bits,user38,user38_adl16,lying_sideways_to_back,0,none,train
w25_00025675,bits,user38,user38_adl16,lying_sideways_to_back,0,none,train
w25_00025676,bits,user38,user38_adl16,lying_sideways_to_back,0,none,train
w25_00025677,bits,user38,user38_adl16,lying_sideways_to_back,0,none,train
w25_00025678,bits,user38,user38_adl16,lying_sideways_to_back,0,none,train
w25_00025679,bits,user38,user38_adl16,lying_sideways_to_back,0,none,train
w25_00025680,bits,user38,user38_adl16,lying_sideways_to_back,0,none,train
w25_00025681,bits,user38,user38_adl16,lying_sideways_to_back,0,none,train
w25_00025682,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025683,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025684,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025685,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025686,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025687,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025688,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025689,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025690,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025691,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025692,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025693,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025694,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025695,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025696,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025697,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025698,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025699,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025700,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025701,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025702,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025703,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025704,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025705,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025706,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025707,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025708,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025709,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025710,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025711,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025712,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025713,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025714,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025715,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025716,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025717,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025718,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025719,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025720,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025721,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025722,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025723,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025724,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025725,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025726,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025727,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025728,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025729,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025730,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025731,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025732,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025733,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025734,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025735,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025736,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025737,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025738,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025739,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025740,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025741,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025742,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025743,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025744,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025745,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025746,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025747,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025748,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025749,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025750,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025751,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025752,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025753,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025754,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025755,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025756,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025757,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025758,bits,user38,user38_adl2,walking_quickly,0,none,train
w25_00025759,bits,user38,user38_adl3,jogging,0,none,train
w25_00025760,bits,user38,user38_adl3,jogging,0,none,train
w25_00025761,bits,user38,user38_adl3,jogging,0,none,train
w25_00025762,bits,user38,user38_adl3,jogging,0,none,train
w25_00025763,bits,user38,user38_adl3,jogging,0,none,train
w25_00025764,bits,user38,user38_adl3,jogging,0,none,train
w25_00025765,bits,user38,user38_adl3,jogging,0,none,train
w25_00025766,bits,user38,user38_adl3,jogging,0,none,train
w25_00025767,bits,user38,user38_adl3,jogging,0,none,train
w25_00025768,bits,user38,user38_adl3,jogging,0,none,train
w25_00025769,bits,user38,user38_adl3,jogging,0,none,train
w25_00025770,bits,user38,user38_adl3,jogging,0,none,train
w25_00025771,bits,user38,user38_adl3,jogging,0,none,train
w25_00025772,bits,user38,user38_adl3,jogging,0,none,train
w25_00025773,bits,user38,user38_adl3,jogging,0,none,train
w25_00025774,bits,user38,user38_adl3,jogging,0,none,train
w25_00025775,bits,user38,user38_adl3,jogging,0,none,train
w25_00025776,bits,user38,user38_adl3,jogging,0,none,train
w25_00025777,bits,user38,user38_adl3,jogging,0,none,train
w25_00025778,bits,user38,user38_adl3,jogging,0,none,train
w25_00025779,bits,user38,user38_adl3,jogging,0,none,train
w25_00025780,bits,user38,user38_adl3,jogging,0,none,train
w25_00025781,bits,user38,user38_adl3,jogging,0,none,train
w25_00025782,bits,user38,user38_adl3,jogging,0,none,train
w25_00025783,bits,user38,user38_adl3,jogging,0,none,train
w25_00025784,bits,user38,user38_adl3,jogging,0,none,train
w25_00025785,bits,user38,user38_adl3,jogging,0,none,train
w25_00025786,bits,user38,user38_adl3,jogging,0,none,train
w25_00025787,bits,user38,user38_adl3,jogging,0,none,train
w25_00025788,bits,user38,user38_adl3,jogging,0,none,train
w25_00025789,bits,user38,user38_adl3,jogging,0,none,train
w25_00025790,bits,user38,user38_adl3,jogging,0,none,train
w25_00025791,bits,user38,user38_adl3,jogging,0,none,train
w25_00025792,bits,user38,user38_adl3,jogging,0,none,train
w25_00025793,bits,user38,user38_adl3,jogging,0,none,train
w25_00025794,bits,user38,user38_adl3,jogging,0,none,train
w25_00025795,bits,user38,user38_adl3,jogging,0,none,train
w25_00025796,bits,user38,user38_adl3,jogging,0,none,train
w25_00025797,bits,user38,user38_adl3,jogging,0,none,train
w25_00025798,bits,user38,user38_adl3,jogging,0,none,train
w25_00025799,bits,user38,user38_adl3,jogging,0,none,train
w25_00025800,bits,user38,user38_adl3,jogging,0,none,train
w25_00025801,bits,user38,user38_adl3,jogging,0,none,train
w25_00025802,bits,user38,user38_adl3,jogging,0,none,train
w25_00025803,bits,user38,user38_adl3,jogging,0,none,train
w25_00025804,bits,user38,user38_adl3,jogging,0,none,train
w25_00025805,bits,user38,user38_adl3,jogging,0,none,train
w25_00025806,bits,user38,user38_adl3,jogging,0,none,train
w25_00025807,bits,user38,user38_adl3,jogging,0,none,train
w25_00025808,bits,user38,user38_adl3,jogging,0,none,train
w25_00025809,bits,user38,user38_adl3,jogging,0,none,train
w25_00025810,bits,user38,user38_adl3,jogging,0,none,train
w25_00025811,bits,user38,user38_adl3,jogging,0,none,train
w25_00025812,bits,user38,user38_adl3,jogging,0,none,train
w25_00025813,bits,user38,user38_adl3,jogging,0,none,train
w25_00025814,bits,user38,user38_adl3,jogging,0,none,train
w25_00025815,bits,user38,user38_adl3,jogging,0,none,train
w25_00025816,bits,user38,user38_adl3,jogging,0,none,train
w25_00025817,bits,user38,user38_adl3,jogging,0,none,train
w25_00025818,bits,user38,user38_adl3,jogging,0,none,train
w25_00025819,bits,user38,user38_adl3,jogging,0,none,train
w25_00025820,bits,user38,user38_adl3,jogging,0,none,train
w25_00025821,bits,user38,user38_adl3,jogging,0,none,train
w25_00025822,bits,user38,user38_adl3,jogging,0,none,train
w25_00025823,bits,user38,user38_adl3,jogging,0,none,train
w25_00025824,bits,user38,user38_adl3,jogging,0,none,train
w25_00025825,bits,user38,user38_adl3,jogging,0,none,train
w25_00025826,bits,user38,user38_adl3,jogging,0,none,train
w25_00025827,bits,user38,user38_adl3,jogging,0,none,train
w25_00025828,bits,user38,user38_adl3,jogging,0,none,train
w25_00025829,bits,user38,user38_adl3,jogging,0,none,train
w25_00025830,bits,user38,user38_adl3,jogging,0,none,train
w25_00025831,bits,user38,user38_adl3,jogging,0,none,train
w25_00025832,bits,user38,user38_adl3,jogging,0,none,train
w25_00025833,bits,user38,user38_adl3,jogging,0,none,train
w25_00025834,bits,user38,user38_adl3,jogging,0,none,train
w25_00025835,bits,user38,user38_adl3,jogging,0,none,train
w25_00025836,bits,user38,user38_adl3,jogging,0,none,train
w25_00025837,bits,user38,user38_adl3,jogging,0,none,train
w25_00025838,bits,user38,user38_adl3,jogging,0,none,train
w25_00025839,bits,user38,user38_adl3,jogging,0,none,train
w25_00025840,bits,user38,user38_adl3,jogging,0,none,train
w25_00025841,bits,user38,user38_adl3,jogging,0,none,train
w25_00025842,bits,user38,user38_adl3,jogging,0,none,train
w25_00025843,bits,user38,user38_adl3,jogging,0,none,train
w25_00025844,bits,user38,user38_adl3,jogging,0,none,train
w25_00025845,bits,user38,user38_adl3,jogging,0,none,train
w25_00025846,bits,user38,user38_adl3,jogging,0,none,train
w25_00025847,bits,user38,user38_adl3,jogging,0,none,train
w25_00025848,bits,user38,user38_adl3,jogging,0,none,train
