dataset,source_path,subject_id,trial_id,activity_id,source_hz,target_hz,raw_samples,processed_samples,duration_seconds,effective_fs_before,effective_fs_after,resampling_method,timestamp_irregular,duplicate_timestamps,fall_interval_start,fall_interval_end
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D04\U28_R01_accel.csv,U28,R01,D04,25.0,25.0,185,186,7.4,24.746150337169944,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D04\U28_R02_accel.csv,U28,R02,D04,25.0,25.0,217,218,8.68,24.803353127639014,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D04\U28_R03_accel.csv,U28,R03,D04,25.0,25.0,187,189,7.5200000000000005,24.694636654093124,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D04\U29_R01_accel.csv,U29,R01,D04,25.0,25.0,201,201,8.0,24.855548841809888,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D04\U29_R02_accel.csv,U29,R02,D04,25.0,25.0,190,201,8.0,24.159134693549248,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D04\U29_R03_accel.csv,U29,R03,D04,25.0,25.0,131,131,5.2,24.96878924400728,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D04\U30_R01_accel.csv,U30,R01,D04,25.0,25.0,159,158,6.28,25.03367011396753,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D04\U30_R02_accel.csv,U30,R02,D04,25.0,25.0,121,121,4.8,24.96359907899016,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D04\U30_R03_accel.csv,U30,R03,D04,25.0,25.0,113,112,4.44,25.016753537600763,24.999999999999996,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D04\U31_R01_accel.csv,U31,R01,D04,25.0,25.0,187,188,7.48,24.88655320625113,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D04\U31_R02_accel.csv,U31,R02,D04,25.0,25.0,235,236,9.4,24.85923750567804,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D04\U31_R03_accel.csv,U31,R03,D04,25.0,25.0,172,173,6.88,24.813731345658226,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D05\U01_R01_accel.csv,U01,R01,D05,25.0,25.0,276,278,11.08,24.73583141366386,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D05\U01_R02_accel.csv,U01,R02,D05,25.0,25.0,286,288,11.48,24.7353076444143,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D05\U01_R03_accel.csv,U01,R03,D05,25.0,25.0,267,268,10.68,24.819244722503772,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D05\U02_R01_accel.csv,U02,R01,D05,25.0,25.0,274,276,11.0,24.728262695553422,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D05\U02_R02_accel.csv,U02,R02,D05,25.0,25.0,289,290,11.56,24.85866068882983,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D05\U02_R03_accel.csv,U02,R03,D05,25.0,25.0,247,249,9.92,24.746037466838427,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D05\U03_R01_accel.csv,U03,R01,D05,25.0,25.0,163,163,6.48,24.93078571066556,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D05\U03_R02_accel.csv,U03,R02,D05,25.0,25.0,193,194,7.72,24.809413527876504,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D05\U03_R03_accel.csv,U03,R03,D05,25.0,25.0,188,188,7.48,24.98830772162492,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D05\U04_R01_accel.csv,U04,R01,D05,25.0,25.0,199,200,7.96,24.756192530342712,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D05\U04_R02_accel.csv,U04,R02,D05,25.0,25.0,188,188,7.48,24.893504168507953,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D05\U04_R03_accel.csv,U04,R03,D05,25.0,25.0,180,181,7.2,24.82148587971816,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D05\U05_R01_accel.csv,U05,R01,D05,25.0,25.0,387,391,15.6,24.759769378603462,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D05\U05_R02_accel.csv,U05,R02,D05,25.0,25.0,353,357,14.24,24.702629934458216,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D05\U05_R03_accel.csv,U05,R03,D05,25.0,25.0,333,337,13.44,24.67484874471169,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D05\U06_R01_accel.csv,U06,R01,D05,25.0,25.0,291,294,11.72,24.726095679437982,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D05\U06_R02_accel.csv,U06,R02,D05,25.0,25.0,244,246,9.8,24.78327409766608,24.999999999999996,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D05\U06_R03_accel.csv,U06,R03,D05,25.0,25.0,308,311,12.4,24.753074017250825,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D05\U07_R01_accel.csv,U07,R01,D05,25.0,25.0,227,228,9.08,24.877810768528462,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D05\U07_R02_accel.csv,U07,R02,D05,25.0,25.0,217,218,8.68,24.786285620380056,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D05\U07_R03_accel.csv,U07,R03,D05,25.0,25.0,241,243,9.68,24.7320692497939,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D05\U08_R01_accel.csv,U08,R01,D05,25.0,25.0,454,458,18.28,24.777793138212278,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D05\U08_R02_accel.csv,U08,R02,D05,25.0,25.0,249,250,9.96,24.85592639490806,24.999999999999996,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D05\U08_R03_accel.csv,U08,R03,D05,25.0,25.0,289,291,11.6,24.793389164744188,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D05\U09_R01_accel.csv,U09,R01,D05,25.0,25.0,210,211,8.4,24.823352101179232,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D05\U09_R02_accel.csv,U09,R02,D05,25.0,25.0,212,213,8.48,24.824989791186503,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D05\U09_R03_accel.csv,U09,R03,D05,25.0,25.0,202,203,8.08,24.796447453617553,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D05\U10_R01_accel.csv,U10,R01,D05,25.0,25.0,222,224,8.92,24.685842020592695,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D05\U10_R02_accel.csv,U10,R02,D05,25.0,25.0,226,228,9.08,24.77204743429185,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D05\U10_R03_accel.csv,U10,R03,D05,25.0,25.0,217,219,8.72,24.747938971340538,24.999999999999996,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D05\U11_R01_accel.csv,U11,R01,D05,25.0,25.0,202,204,8.120000000000001,24.81221524442803,24.999999999999996,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D05\U11_R02_accel.csv,U11,R02,D05,25.0,25.0,207,208,8.28,24.786429061419433,25.000000000000004,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D05\U11_R03_accel.csv,U11,R03,D05,25.0,25.0,237,238,9.48,24.859129645862375,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D05\U12_R01_accel.csv,U12,R01,D05,25.0,25.0,210,212,8.44,24.73227899580832,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D05\U12_R02_accel.csv,U12,R02,D05,25.0,25.0,264,266,10.6,24.759932435605794,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D05\U12_R03_accel.csv,U12,R03,D05,25.0,25.0,225,226,9.0,24.857136263771608,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D05\U13_R01_accel.csv,U13,R01,D05,25.0,25.0,224,225,8.96,24.855407229401067,24.999999999999996,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D05\U13_R02_accel.csv,U13,R02,D05,25.0,25.0,209,211,8.4,24.70082958177334,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D05\U13_R03_accel.csv,U13,R03,D05,25.0,25.0,210,211,8.4,24.80125647994808,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D05\U14_R01_accel.csv,U14,R01,D05,25.0,25.0,249,251,10.0,24.717197450128747,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D05\U14_R02_accel.csv,U14,R02,D05,25.0,25.0,308,311,12.4,24.738114423851734,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D05\U14_R03_accel.csv,U14,R03,D05,25.0,25.0,247,248,9.88,24.817177909165366,24.999999999999996,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D06\U01_R01_accel.csv,U01,R01,D06,25.0,25.0,484,488,19.48,24.767325736868884,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D06\U01_R02_accel.csv,U01,R02,D06,25.0,25.0,583,589,23.52,24.738587273916927,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D06\U01_R03_accel.csv,U01,R03,D06,25.0,25.0,573,579,23.12,24.72604757792996,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D06\U02_R01_accel.csv,U02,R01,D06,25.0,25.0,573,578,23.080000000000002,24.746372263282353,24.999999999999996,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D06\U02_R02_accel.csv,U02,R02,D06,25.0,25.0,487,492,19.64,24.739119945725555,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D06\U02_R03_accel.csv,U02,R03,D06,25.0,25.0,477,480,19.16,24.80071101538545,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D06\U03_R01_accel.csv,U03,R01,D06,25.0,25.0,327,330,13.159999999999998,24.769562000060986,25.000000000000004,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D06\U03_R02_accel.csv,U03,R02,D06,25.0,25.0,328,331,13.200000000000001,24.710952155820625,24.999999999999996,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D06\U03_R03_accel.csv,U03,R03,D06,25.0,25.0,330,332,13.24,24.784363841054713,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D06\U04_R01_accel.csv,U04,R01,D06,25.0,25.0,239,241,9.6,24.723427797236184,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D06\U04_R02_accel.csv,U04,R02,D06,25.0,25.0,254,254,10.120000000000001,24.87588385185247,24.999999999999996,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D06\U04_R03_accel.csv,U04,R03,D06,25.0,25.0,242,243,9.68,24.800618033687755,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D06\U05_R01_accel.csv,U05,R01,D06,25.0,25.0,518,522,20.84,24.762315996299712,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D06\U05_R02_accel.csv,U05,R02,D06,25.0,25.0,600,607,24.240000000000002,24.701034330166912,24.999999999999996,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D06\U05_R03_accel.csv,U05,R03,D06,25.0,25.0,583,589,23.52,24.780298547172528,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D06\U06_R01_accel.csv,U06,R01,D06,25.0,25.0,282,283,11.28,24.869458253308007,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D06\U06_R02_accel.csv,U06,R02,D06,25.0,25.0,299,301,12.0,24.78479648316553,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D06\U06_R03_accel.csv,U06,R03,D06,25.0,25.0,323,325,12.959999999999997,24.78544489203563,25.000000000000004,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D06\U07_R01_accel.csv,U07,R01,D06,25.0,25.0,296,299,11.92,24.733801613493632,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D06\U07_R02_accel.csv,U07,R02,D06,25.0,25.0,332,336,13.4,24.676182741980817,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D06\U07_R03_accel.csv,U07,R03,D06,25.0,25.0,386,389,15.52,24.78673751160145,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D06\U08_R01_accel.csv,U08,R01,D06,25.0,25.0,420,423,16.88,24.813455281172356,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D06\U08_R02_accel.csv,U08,R02,D06,25.0,25.0,269,271,10.8,24.733519101417585,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D06\U08_R03_accel.csv,U08,R03,D06,25.0,25.0,445,448,17.88,24.801698830786208,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D06\U09_R01_accel.csv,U09,R01,D06,25.0,25.0,423,425,16.96,24.849841094294234,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D06\U09_R02_accel.csv,U09,R02,D06,25.0,25.0,377,380,15.16,24.75801683217299,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D06\U09_R03_accel.csv,U09,R03,D06,25.0,25.0,316,319,12.72,24.74178223193166,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D06\U10_R01_accel.csv,U10,R01,D06,25.0,25.0,291,293,11.68,24.7852659942903,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D06\U10_R02_accel.csv,U10,R02,D06,25.0,25.0,289,291,11.6,24.808338542251,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D06\U10_R03_accel.csv,U10,R03,D06,25.0,25.0,314,316,12.6,24.760703185589406,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D06\U11_R01_accel.csv,U11,R01,D06,25.0,25.0,330,333,13.280000000000001,24.75581548025916,24.999999999999996,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D06\U11_R02_accel.csv,U11,R02,D06,25.0,25.0,338,341,13.6,24.745750299538656,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D06\U11_R03_accel.csv,U11,R03,D06,25.0,25.0,284,286,11.4,24.80715306579068,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D06\U12_R01_accel.csv,U12,R01,D06,25.0,25.0,291,293,11.68,24.7852659942903,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D06\U12_R02_accel.csv,U12,R02,D06,25.0,25.0,244,245,9.76,24.79845114566914,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D06\U12_R03_accel.csv,U12,R03,D06,25.0,25.0,208,207,8.24,24.99698432162228,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D06\U13_R01_accel.csv,U13,R01,D06,25.0,25.0,375,378,15.08,24.778058485109966,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D06\U13_R02_accel.csv,U13,R02,D06,25.0,25.0,360,363,14.48,24.811083195412678,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D06\U13_R03_accel.csv,U13,R03,D06,25.0,25.0,415,419,16.72,24.737832772820727,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D06\U14_R01_accel.csv,U14,R01,D06,25.0,25.0,328,322,12.84,25.17691345663557,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D06\U14_R02_accel.csv,U14,R02,D06,25.0,25.0,289,291,11.6,24.79979407061742,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D06\U14_R03_accel.csv,U14,R03,D06,25.0,25.0,344,346,13.8,24.811927658229955,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D07\U01_R01_accel.csv,U01,R01,D07,25.0,25.0,227,228,9.08,24.79157793726504,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D07\U01_R02_accel.csv,U01,R02,D07,25.0,25.0,274,276,11.0,24.855729839120905,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D07\U01_R03_accel.csv,U01,R03,D07,25.0,25.0,276,279,11.120000000000001,24.683604294859734,24.999999999999996,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D07\U02_R01_accel.csv,U02,R01,D07,25.0,25.0,249,251,10.0,24.765334714078218,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D07\U02_R02_accel.csv,U02,R02,D07,25.0,25.0,214,215,8.56,24.812163558116836,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D07\U02_R03_accel.csv,U02,R03,D07,25.0,25.0,259,260,10.36,24.83395922518135,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D07\U03_R01_accel.csv,U03,R01,D07,25.0,25.0,170,171,6.8,24.821917130906932,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
weda,C:\Users\ADMIN\Desktop\ds-fall\data\raw\WEDA-FALL-main\dataset\25Hz\D07\U03_R02_accel.csv,U03,R02,D07,25.0,25.0,161,161,6.4,24.94354212297172,25.0,raw_25hz_time_aligned_to_uniform_25hz,True,0,,
